,Item_id,POI_Type,L2_Category_name,stars,clusters
35279,936,0,175,1.0,0
35283,937,0,69,1.0,2
35289,938,0,74,1.0,2
35294,939,0,163,1.0,2
35296,940,0,42,1.0,6
35304,941,0,117,1.0,5
35310,942,0,171,1.0,5
35313,943,0,22,1.0,0
35317,944,0,13,1.0,1
35320,945,0,142,1.0,8
35324,946,0,132,1.0,0
35328,947,0,100,1.0,0
35331,948,0,144,1.0,1
35337,949,0,100,1.0,5
35340,950,0,64,1.0,1
35380,951,0,239,1.0,7
35386,952,0,197,1.0,0
35395,953,0,147,1.0,9
35422,954,1,104,1.0,9
35423,954,1,70,1.0,9
35425,954,1,100,1.0,9
35432,954,1,89,1.0,9
35436,954,1,138,1.0,9
35439,954,1,159,1.0,9
35542,955,0,50,1.0,0
35559,956,0,146,1.0,8
35568,957,0,200,1.0,8
35572,958,0,222,1.0,8
35575,959,0,100,1.0,8
35580,960,0,26,1.0,1
35584,961,0,142,1.0,0
35590,962,0,40,1.0,4
35594,963,0,43,1.0,4
35599,964,0,188,1.0,5
35604,965,0,46,1.0,5
35612,966,0,100,1.0,9
35627,967,0,210,1.0,9
35628,968,0,55,1.0,9
35633,969,0,206,1.0,0
35636,970,0,131,1.0,5
35639,971,0,142,1.0,8
35648,972,0,191,1.0,2
35665,973,0,49,1.0,2
35671,974,0,229,1.0,1
35673,975,0,80,1.0,8
35680,976,0,80,1.0,1
35684,977,0,131,1.0,4
35688,978,0,129,1.0,5
35692,979,0,201,1.0,0
35715,980,0,39,1.0,0
35719,981,0,181,1.0,0
35727,982,0,179,1.0,2
35729,983,0,40,1.0,4
35734,984,0,55,1.0,1
35765,985,0,49,1.0,0
35782,986,0,239,1.0,1
35809,987,0,61,1.0,2
35814,988,0,93,1.0,2
35820,989,0,146,1.0,2
35830,990,1,241,1.0,4
35831,991,0,109,1.0,0
35846,992,0,175,1.0,0
35855,993,0,195,1.0,4
35861,994,0,82,1.0,0
35875,995,0,13,1.0,8
35888,996,0,49,1.0,2
35890,997,0,118,1.0,6
35903,998,0,21,1.0,2
35912,999,0,195,1.0,0
35916,1000,0,74,1.0,2
35923,1001,0,247,1.0,6
35931,1002,0,229,1.0,4
35935,1003,0,50,1.0,4
35944,1004,0,130,1.0,6
35952,1005,0,100,1.0,6
35962,1006,0,55,1.0,1
35968,1007,0,77,1.0,0
35969,1008,0,58,1.0,4
35974,1009,0,50,1.0,8
35977,1010,0,181,1.0,8
35984,1011,0,42,1.0,6
35989,1012,0,50,1.0,2
36003,1013,0,167,1.0,9
36031,1014,0,39,1.0,0
36038,1015,0,13,1.0,6
36046,1016,0,200,1.0,2
36056,1017,0,100,1.0,6
36061,1018,0,130,1.0,8
36094,1019,0,39,1.0,0
36099,1020,0,130,1.0,2
36102,1021,0,5,1.0,6
36114,1022,0,200,1.0,0
36119,1023,0,55,1.0,9
36123,1024,1,100,1.0,2
36127,1024,1,118,1.0,2
36128,1024,1,196,1.0,2
36131,1024,1,182,1.0,2
36144,1024,1,70,1.0,2
36238,1025,0,50,1.0,2
36244,1026,0,102,1.0,4
36250,1027,0,118,1.0,4
36260,1028,0,80,1.0,8
36270,1029,0,100,1.0,9
36284,1030,0,93,1.0,6
36297,1031,0,147,1.0,2
36314,1032,0,112,1.0,0
36315,1033,0,138,1.0,1
36324,1034,0,231,1.0,7
36329,1035,0,131,1.0,1
36334,1036,0,229,1.0,2
36336,1037,0,241,1.0,1
36348,1038,0,123,1.0,0
36357,1039,0,206,1.0,0
36359,1040,0,50,1.0,0
36365,1041,0,181,1.0,4
36370,1042,0,181,1.0,6
36376,1043,0,10,1.0,0
36383,1044,0,114,1.0,0
36389,1045,0,50,1.0,2
36400,1046,0,42,1.0,2
36405,1047,0,175,1.0,0
36413,1048,0,42,1.0,8
36429,1049,0,42,1.0,6
36434,1050,0,182,1.0,1
36446,1051,0,49,1.0,8
36455,1052,0,42,1.0,8
36462,1053,0,190,1.0,4
36466,1054,0,131,1.0,4
36469,1055,0,118,1.0,4
36470,1056,0,49,1.0,2
36479,1057,0,229,1.0,6
36482,1058,0,196,1.0,6
36494,1059,0,160,1.0,6
36503,1060,0,28,1.0,0
36507,1061,0,61,1.0,0
36512,1062,0,93,1.0,0
36530,1063,0,100,1.0,8
36536,1064,0,55,1.0,8
36545,1065,0,196,1.0,8
36549,1066,0,42,1.0,1
36552,1067,0,184,1.0,9
36553,1068,0,10,1.0,7
36558,1069,0,53,1.0,0
36568,1070,0,50,1.0,0
36593,1071,0,258,1.0,0
36599,1072,0,58,1.0,2
36609,1073,0,49,1.0,6
36613,1074,0,22,1.0,0
36619,1075,0,22,1.0,0
36630,1076,0,100,1.0,2
36688,1077,0,131,1.0,7
36694,1078,0,81,1.0,7
36701,1079,0,229,1.0,2
36704,1080,0,100,1.0,2
36738,1081,0,70,1.0,2
36764,1082,0,100,1.0,0
36769,1083,0,15,1.0,9
36775,1084,0,93,1.0,9
36835,1085,0,61,1.0,0
36849,1086,0,22,1.0,9
36857,1087,0,195,1.0,0
36870,1088,0,81,1.0,0
36875,1089,0,16,1.0,0
36882,1090,0,200,1.0,4
36886,1091,0,55,1.0,0
36894,1092,0,42,1.0,0
36902,1093,0,53,1.0,6
36907,1094,0,141,1.0,2
36935,1095,0,130,1.0,0
36941,1096,1,1,1.0,6
36942,1096,1,5,1.0,6
36949,1096,1,116,1.0,6
36953,1096,1,42,1.0,6
36955,1097,0,19,1.0,6
36960,1098,0,175,1.0,0
36968,1099,0,216,1.0,0
36978,1100,0,54,1.0,6
36991,1101,0,77,1.0,0
36993,1102,0,55,1.0,2
37003,1103,0,195,1.0,0
37022,1104,0,200,1.0,6
37028,1105,0,118,1.0,8
37037,1106,0,196,1.0,8
37056,1107,0,22,1.0,6
37070,1108,0,42,1.0,6
37075,1109,0,20,1.0,6
37081,1110,0,24,1.0,9
37186,1111,0,49,1.0,6
37191,1112,0,114,1.0,0
37205,1113,0,89,1.0,0
37211,1114,0,146,1.0,5
37219,1115,0,74,1.0,2
37226,1116,0,208,1.0,0
37234,1117,0,49,1.0,8
37238,1118,0,42,1.0,8
37251,1119,0,162,1.0,0
37258,1120,0,13,1.0,6
37261,1121,0,145,1.0,1
37266,1122,0,14,1.0,6
37283,1123,0,131,1.0,6
37295,1124,0,196,1.0,6
37303,1125,0,227,1.0,2
37307,1126,0,138,1.0,3
37311,1127,0,49,1.0,9
37317,1128,0,112,1.0,0
37320,1129,0,22,1.0,0
37323,1130,0,55,1.0,7
37328,1131,0,13,1.0,0
37329,1132,0,220,1.0,1
37330,1133,0,93,1.0,1
37356,1134,0,118,1.0,4
37359,1135,0,55,1.0,6
37364,1136,0,50,1.0,1
37374,1137,0,100,1.0,6
37392,1138,0,144,1.0,0
37394,1139,0,194,1.0,1
37403,1140,0,55,1.0,1
37411,1141,0,254,1.0,6
37414,1142,0,74,1.0,2
37423,1143,0,188,1.0,8
37432,1144,0,108,1.0,7
37444,1145,0,210,1.0,0
37450,1146,0,217,1.0,2
37457,1147,0,112,1.0,7
37458,1148,0,118,1.0,6
37469,1149,0,50,1.0,0
37485,1150,0,210,1.0,6
37493,1151,0,175,1.0,6
37501,1152,0,201,1.0,0
37502,1153,0,120,1.0,0
37524,1154,0,175,1.0,0
37558,1155,0,229,1.0,4
37562,1156,0,137,1.0,0
37567,1157,0,13,1.0,6
37571,1158,0,21,1.0,1
37581,1159,0,50,1.0,2
37607,1160,0,42,1.0,2
37630,1161,0,40,1.0,7
37636,1162,0,49,1.0,8
37638,1163,0,137,1.0,0
37653,1164,0,118,1.0,6
37661,1165,0,77,1.0,0
37666,1166,0,200,1.0,4
37671,1167,0,54,1.0,6
37674,1168,0,237,1.0,8
37689,1169,0,130,1.0,4
37697,1170,0,19,1.0,0
37700,1171,1,118,1.0,0
37711,1172,0,49,1.0,0
37716,1173,0,164,1.0,1
37720,1174,0,55,1.0,1
37746,1175,0,80,1.0,0
37752,1176,0,80,1.0,6
37762,1177,0,63,1.0,7
37776,1178,0,137,1.0,8
37780,1179,0,241,1.0,0
37783,1180,0,131,1.0,1
37796,1181,0,158,1.0,7
37807,1182,0,100,1.0,0
37809,1183,0,39,1.0,5
37816,1184,0,49,1.0,2
37825,1185,0,108,1.0,6
37837,1186,0,175,1.0,0
37843,1187,0,55,1.0,4
37856,1188,0,191,1.0,2
37862,1189,0,42,1.0,4
37864,1190,0,173,1.0,4
37869,1191,0,131,1.0,4
37871,1192,0,200,1.0,6
37873,1193,0,42,1.0,6
37879,1194,0,32,1.0,6
37883,1195,0,237,1.0,8
37892,1196,1,130,1.0,6
37895,1196,1,55,1.0,6
37911,1197,0,100,1.0,1
37930,1198,0,49,1.0,0
37931,1199,0,122,1.0,5
37939,1200,0,195,1.0,0
37941,1201,0,245,1.0,5
37950,1202,0,198,1.0,5
37956,1203,0,114,1.0,5
37961,1204,0,169,1.0,5
37974,1205,0,216,1.0,8
37978,1206,0,13,1.0,8
37985,1207,0,55,1.0,8
38006,1208,0,55,1.0,4
38008,1209,0,13,1.0,8
38012,1210,0,71,1.0,0
38017,1211,0,54,1.0,6
38022,1212,0,42,1.0,0
38027,1213,0,142,1.0,0
38032,1214,0,49,1.0,6
38038,1215,0,13,1.0,9
38039,1216,0,119,1.0,0
38056,1217,0,131,1.0,6
38060,1218,0,195,1.0,6
38061,1219,0,218,1.0,4
38068,1220,0,195,1.0,0
38070,1221,0,55,1.0,8
38074,1222,0,80,1.0,8
38078,1223,0,196,1.0,8
38081,1224,0,42,1.0,6
38086,1225,0,100,1.0,1
38100,1226,0,100,1.0,9
38111,1227,0,191,1.0,0
38118,1228,0,229,1.0,6
38120,1229,0,55,1.0,8
38126,1230,0,186,1.0,0
38130,1231,0,49,1.0,8
38132,1232,0,50,1.0,6
38139,1233,0,50,1.0,6
38143,1234,0,100,1.0,6
38148,1235,0,58,1.0,4
38157,1236,0,61,1.0,4
38165,1237,0,144,1.0,0
38169,1238,0,142,1.0,6
38172,1239,0,100,1.0,2
38174,1240,0,104,1.0,6
38180,1241,0,42,1.0,0
38189,1242,0,67,1.0,1
38199,1243,0,13,1.0,0
38202,1244,0,227,1.0,6
38208,1245,0,119,1.0,0
38210,1246,0,156,1.0,0
38214,1247,0,187,1.0,6
38216,1248,0,55,1.0,1
38225,1249,0,118,1.0,2
38228,1250,0,63,1.0,7
38233,1251,0,198,1.0,1
38236,1252,0,182,1.0,1
38240,1253,0,105,1.0,0
38241,1254,0,254,1.0,6
38264,1255,0,196,1.0,8
38277,1256,0,49,1.0,1
38280,1257,0,55,1.0,1
38290,1258,0,103,1.0,6
38295,1259,0,215,1.0,7
38328,1260,0,59,1.0,7
38346,1261,0,24,1.0,2
38354,1262,0,25,1.0,2
38359,1263,0,198,1.0,1
38360,1264,0,241,1.0,0
38365,1265,0,241,1.0,0
38370,1266,0,89,1.0,7
38389,1267,0,221,1.0,0
38396,1268,0,120,1.0,0
38399,1269,0,14,1.0,8
38412,1270,0,58,1.0,7
38432,1271,0,93,1.0,7
38442,1272,0,49,1.0,0
38451,1273,0,28,1.0,1
38465,1274,0,131,1.0,2
38468,1275,0,13,1.0,7
38471,1276,0,42,1.0,1
38475,1277,0,100,1.0,1
38489,1278,0,241,1.0,8
38500,1279,1,84,1.0,2
38501,1279,1,54,1.0,2
38503,1279,1,198,1.0,2
38504,1279,1,100,1.0,2
38633,1280,0,22,1.0,6
38660,1281,0,22,1.0,4
38665,1282,0,137,1.0,2
38669,1283,0,49,1.0,2
38672,1284,0,163,1.0,6
38674,1285,0,163,1.0,4
38678,1286,0,190,1.0,2
38683,1287,0,147,1.0,9
38688,1288,0,176,1.0,0
38696,1289,0,100,1.0,6
38699,1290,0,196,1.0,2
38705,1291,0,49,1.0,1
38711,1292,0,104,1.0,2
38718,1293,0,64,1.0,0
38720,1294,0,49,1.0,0
38722,1295,0,206,1.0,6
38736,1296,0,237,1.0,6
38744,1297,0,50,1.0,0
38747,1298,0,130,1.0,0
38751,1299,0,55,1.0,7
38777,1300,0,55,1.0,0
38780,1301,0,46,1.0,0
38795,1302,0,203,1.0,0
38798,1303,0,200,1.0,6
38799,1304,0,158,1.0,3
38805,1305,0,231,1.0,0
38806,1306,0,49,1.0,2
38813,1307,0,198,1.0,5
38816,1308,0,77,1.0,6
38825,1309,0,142,1.0,0
38829,1310,0,92,1.0,3
38831,1311,0,200,1.0,6
38834,1312,0,100,1.0,2
38839,1313,0,55,1.0,7
38846,1314,0,74,1.0,7
38919,1315,0,175,1.0,2
38924,1316,0,181,1.0,2
38931,1317,0,118,1.0,1
38935,1318,0,13,1.0,1
38937,1319,0,229,1.0,8
38938,1320,0,58,1.0,1
38939,1321,0,116,1.0,1
38942,1322,0,55,1.0,1
38947,1323,0,93,1.0,1
38954,1324,0,32,1.0,6
38962,1325,0,50,1.0,4
38966,1326,0,6,1.0,2
38982,1327,0,94,1.0,2
38988,1328,0,39,1.0,2
39002,1329,0,50,1.0,8
39038,1330,0,200,1.0,8
39039,1331,0,219,1.0,0
39046,1332,0,158,1.0,7
39051,1333,0,49,1.0,1
39059,1334,0,100,1.0,1
39065,1335,0,55,1.0,1
39077,1336,0,100,1.0,8
39082,1337,0,80,1.0,6
39084,1338,0,108,1.0,0
39094,1339,0,100,1.0,8
39098,1340,0,225,1.0,6
39099,1341,0,156,1.0,0
39104,1342,0,137,1.0,2
39108,1343,0,200,1.0,6
39137,1344,0,49,1.0,2
39139,1345,0,50,1.0,4
39148,1346,0,103,1.0,6
39164,1347,0,42,1.0,4
39182,1348,0,237,1.0,4
39209,1349,0,206,1.0,7
39221,1350,0,200,1.0,0
39223,1351,0,55,1.0,1
39234,1352,0,42,1.0,0
39238,1353,0,93,1.0,6
39244,1354,0,22,1.0,0
39249,1355,0,100,1.0,4
39253,1356,0,55,1.0,0
39258,1357,0,42,1.0,0
39277,1358,0,187,1.0,5
39280,1359,0,119,1.0,6
39338,1360,0,200,1.0,1
39349,1361,0,55,1.0,1
39352,1362,0,42,1.0,5
39358,1363,0,130,1.0,6
39366,1364,0,49,1.0,2
39367,1365,0,241,1.0,6
39368,1366,0,5,1.0,8
39373,1367,0,55,1.0,6
39380,1368,0,94,1.0,7
39390,1369,0,58,1.0,7
39409,1370,0,49,1.0,8
39413,1371,0,231,1.0,8
39415,1372,0,200,1.0,8
39421,1373,0,100,1.0,8
39426,1374,0,175,1.0,0
39436,1375,0,49,1.0,8
39447,1376,0,82,1.0,5
39448,1377,0,49,1.0,0
39453,1378,0,100,1.0,2
39466,1379,0,55,1.0,9
39470,1380,0,100,1.0,6
39476,1381,0,229,1.0,4
39485,1382,0,42,1.0,6
39487,1383,0,49,1.0,6
39494,1384,0,181,1.0,1
39515,1385,0,188,1.0,1
39532,1386,0,100,1.0,3
39571,1387,0,42,1.0,5
39574,1388,0,55,1.0,1
39576,1389,0,55,1.0,1
39584,1390,0,236,1.0,6
39587,1391,0,227,1.0,2
39593,1392,0,159,1.0,0
39600,1393,0,172,1.0,8
39608,1394,0,152,1.0,2
39636,1395,0,177,1.0,8
39647,1396,0,226,1.0,2
39654,1397,0,22,1.0,8
39656,1398,0,84,1.0,1
39665,1399,0,200,1.0,0
39667,1400,0,175,1.0,0
39671,1401,0,87,1.0,7
39685,1402,0,74,1.0,8
39686,1403,0,42,1.0,0
39692,1404,0,241,1.0,0
39695,1405,0,22,1.0,6
39702,1406,0,55,1.0,0
39707,1407,0,159,1.0,2
39710,1408,0,40,1.0,4
39715,1409,0,55,1.0,5
39723,1410,0,239,1.0,2
39725,1411,0,22,1.0,0
39728,1412,0,100,1.0,6
39731,1413,0,222,1.0,1
39734,1414,0,100,1.0,0
39745,1415,0,100,1.0,0
39747,1416,0,49,1.0,9
39749,1417,0,158,1.0,7
39755,1418,0,181,1.0,5
39761,1419,0,22,1.0,5
39768,1420,0,175,1.0,0
39771,1421,0,175,1.0,6
39774,1422,0,175,1.0,6
39779,1423,0,49,1.0,8
39787,1424,0,65,1.0,0
39791,1425,0,93,1.0,8
39795,1426,0,28,1.0,0
39805,1427,0,58,1.0,4
39812,1428,0,50,1.0,1
39819,1429,0,130,1.0,8
39825,1430,0,130,1.0,8
39829,1431,0,175,1.0,0
39847,1432,0,22,1.0,8
39851,1433,0,100,1.0,7
39864,1434,0,55,1.0,8
39870,1435,0,50,1.0,4
39875,1436,0,196,1.0,0
39885,1437,0,61,1.0,4
39889,1438,0,207,1.0,8
39891,1439,0,50,1.0,8
39895,1440,0,40,1.0,0
39900,1441,0,190,1.0,7
39910,1442,0,181,1.0,9
39914,1443,0,14,1.0,9
39921,1444,0,61,1.0,9
39928,1445,0,119,1.0,1
39948,1446,0,50,1.0,8
39952,1447,0,100,1.0,8
39964,1448,0,100,1.0,8
39971,1449,0,74,1.0,7
39973,1450,0,138,1.0,1
39982,1451,0,49,1.0,2
39984,1452,0,119,1.0,4
39991,1453,0,77,1.0,1
39996,1454,0,183,1.0,2
39998,1455,0,58,1.0,2
40003,1456,0,98,1.0,0
40008,1457,0,27,1.0,9
40013,1458,0,50,1.0,9
40016,1459,0,21,1.0,0
40021,1460,0,237,1.0,6
40032,1461,0,49,1.0,2
40033,1462,0,13,1.0,2
40044,1463,0,108,1.0,0
40055,1464,0,42,1.0,1
40062,1465,0,42,1.0,0
40069,1466,0,138,1.0,0
40072,1467,0,181,1.0,1
40076,1468,0,93,1.0,1
40094,1469,0,42,1.0,2
40096,1470,0,210,1.0,6
40099,1471,0,118,1.0,8
40102,1472,0,229,1.0,7
40112,1473,0,141,1.0,8
40118,1474,0,19,1.0,8
40124,1475,0,55,1.0,2
40128,1476,0,55,1.0,2
40134,1477,0,48,1.0,8
40153,1478,0,191,1.0,6
40166,1479,0,49,1.0,9
40167,1480,0,50,1.0,0
40172,1481,0,104,1.0,7
40260,1482,0,25,1.0,8
40266,1483,0,179,1.0,8
40271,1484,0,40,1.0,8
40279,1485,0,150,1.0,4
40281,1486,0,61,1.0,1
40282,1487,0,171,1.0,1
40287,1488,0,55,1.0,0
40290,1489,0,195,1.0,0
40292,1490,0,232,1.0,0
40297,1491,0,210,1.0,1
40299,1492,0,116,1.0,5
40301,1493,0,14,1.0,1
40305,1494,0,93,1.0,0
40319,1495,0,201,1.0,6
40323,1496,0,151,1.0,2
40330,1497,0,210,1.0,6
40331,1498,0,246,1.0,5
40332,1499,0,50,1.0,2
40339,1500,0,13,1.0,6
40344,1501,0,158,1.0,1
40349,1502,0,128,1.0,0
40376,1503,0,22,1.0,4
40380,1504,0,81,1.0,2
40386,1505,0,55,1.0,6
40389,1506,0,206,1.0,0
40393,1507,0,55,1.0,9
40394,1508,0,49,1.0,8
40397,1509,0,191,1.0,8
40400,1510,0,42,1.0,4
40407,1511,0,100,1.0,6
40427,1512,0,182,1.0,8
40436,1513,0,175,1.0,5
40444,1514,0,49,1.0,2
40452,1515,0,210,1.0,0
40455,1516,0,256,1.0,7
40459,1517,0,188,1.0,7
40469,1518,0,55,1.0,8
40474,1519,0,210,1.0,8
40479,1520,0,100,1.0,8
40484,1521,0,93,1.0,2
40488,1522,0,106,1.0,0
40492,1523,0,55,1.0,4
40500,1524,0,89,1.0,7
40519,1525,0,100,1.0,1
40522,1526,0,40,1.0,8
40524,1527,0,55,1.0,0
40527,1528,0,186,1.0,5
40530,1529,0,100,1.0,0
40533,1530,0,227,1.0,0
40536,1531,0,118,1.0,6
40540,1532,0,42,1.0,5
40546,1533,0,33,1.0,6
40551,1534,0,119,1.0,2
40560,1535,0,49,1.0,2
40565,1536,0,227,1.0,6
40566,1537,0,5,1.0,2
40573,1538,0,138,1.0,1
40576,1539,0,196,1.0,8
40578,1540,0,114,1.0,5
40579,1541,0,114,1.0,1
40592,1542,0,15,1.0,1
40601,1543,0,205,1.0,2
40602,1544,0,150,1.0,2
40610,1545,0,55,1.0,0
40617,1546,0,49,1.0,0
40622,1547,0,121,1.0,6
40630,1548,0,55,1.0,4
40631,1549,0,93,1.0,1
40635,1550,0,42,1.0,0
40639,1551,0,117,1.0,7
40642,1552,0,181,1.0,2
40647,1553,0,22,1.0,6
40651,1554,0,39,1.0,0
40653,1555,0,147,1.0,2
40661,1556,0,100,1.0,2
40686,1557,0,100,1.0,9
40691,1558,0,159,1.0,9
40701,1559,0,50,1.0,2
40710,1560,0,61,1.0,9
40718,1561,0,10,1.0,0
40720,1562,0,181,1.0,0
40724,1563,0,13,1.0,0
40727,1564,0,55,1.0,6
40728,1565,0,195,1.0,4
40735,1566,0,226,1.0,4
40737,1567,0,179,1.0,9
40753,1568,0,191,1.0,9
40759,1569,0,42,1.0,9
40767,1570,0,89,1.0,6
40776,1571,0,93,1.0,6
40778,1572,0,5,1.0,6
40783,1573,0,144,1.0,6
40789,1574,0,80,1.0,2
40793,1575,0,100,1.0,4
40799,1576,0,210,1.0,0
40800,1577,0,55,1.0,0
40805,1578,0,55,1.0,0
40808,1579,0,56,1.0,0
40810,1580,0,252,1.0,8
40813,1581,0,13,1.0,0
40821,1582,0,72,1.0,8
40822,1583,0,134,1.0,6
40823,1584,0,13,1.0,6
40830,1585,0,119,1.0,1
40836,1586,0,0,1.0,0
40845,1587,0,49,1.0,1
40849,1588,0,196,1.0,8
40853,1589,0,100,1.0,4
40856,1590,0,187,1.0,9
40860,1591,0,93,1.0,8
40863,1592,0,49,1.0,8
40867,1593,0,49,1.0,8
40873,1594,0,21,1.0,0
40884,1595,0,100,1.0,8
40889,1596,0,228,1.0,9
40897,1597,0,147,1.0,9
40915,1598,0,55,1.0,5
40919,1599,0,49,1.0,6
40922,1600,0,254,1.0,5
40925,1601,0,195,1.0,0
40930,1602,0,114,1.0,0
40936,1603,0,74,1.0,1
40943,1604,0,219,1.0,6
40951,1605,0,210,1.0,8
40956,1606,0,196,1.0,0
40962,1607,0,42,1.0,6
40968,1608,0,49,1.0,4
40979,1609,0,161,1.0,4
40992,1610,0,42,1.0,4
41003,1611,0,13,1.0,2
41006,1612,0,19,1.0,0
41013,1613,0,99,1.0,0
41015,1614,0,100,1.0,4
41016,1615,0,49,1.0,2
41020,1616,0,55,1.0,0
41029,1617,0,13,1.0,7
41032,1618,0,100,1.0,5
41039,1619,0,191,1.0,0
41049,1620,0,172,1.0,0
41058,1621,0,4,1.0,7
41060,1622,0,90,1.0,8
41064,1623,0,90,1.0,8
41068,1624,0,181,1.0,2
41071,1625,0,210,1.0,0
41072,1626,0,55,1.0,1
41084,1627,0,216,1.0,1
41134,1628,0,190,1.0,4
41140,1629,0,88,1.0,6
41141,1630,0,42,1.0,7
41145,1631,0,39,1.0,5
41153,1632,0,24,1.0,9
41157,1633,0,55,1.0,2
41161,1634,0,158,1.0,9
41174,1635,0,146,1.0,9
41188,1636,0,229,1.0,9
41198,1637,0,210,1.0,2
41221,1638,0,112,1.0,9
41229,1639,0,55,1.0,8
41232,1640,0,24,1.0,8
41238,1641,0,55,1.0,8
41271,1642,0,112,1.0,1
41273,1643,0,13,1.0,9
41278,1644,0,109,1.0,0
41294,1645,0,150,1.0,6
41308,1646,0,58,1.0,2
41310,1647,0,150,1.0,0
41314,1648,0,181,1.0,6
41318,1649,0,77,1.0,0
41329,1650,0,163,1.0,1
41333,1651,0,13,1.0,6
41335,1652,0,55,1.0,0
41347,1653,0,63,1.0,1
41355,1654,0,49,1.0,2
41357,1655,0,109,1.0,0
41367,1656,0,190,1.0,0
41375,1657,0,114,1.0,0
41380,1658,0,55,1.0,7
41385,1659,0,226,1.0,7
41392,1660,0,55,1.0,0
41395,1661,0,42,1.0,6
41399,1662,0,119,1.0,1
41409,1663,0,54,1.0,0
41420,1664,0,54,1.0,0
41424,1665,0,42,1.0,0
41427,1666,0,42,1.0,0
41430,1667,0,2,1.0,7
41435,1668,0,206,1.0,2
41436,1669,0,119,1.0,9
41442,1670,0,227,1.0,6
41450,1671,0,92,1.0,8
41469,1672,0,27,1.0,8
41480,1673,0,158,1.0,1
41483,1674,0,174,1.0,2
41489,1675,0,191,1.0,0
41496,1676,0,142,1.0,0
41499,1677,0,185,1.0,8
41500,1678,0,208,1.0,8
41511,1679,0,226,1.0,2
41517,1680,0,175,1.0,0
41542,1681,0,142,1.0,0
41546,1682,0,52,1.0,0
41550,1683,0,237,1.0,0
41553,1684,0,144,1.0,0
41555,1685,0,175,1.0,5
41564,1686,0,241,1.0,6
41566,1687,0,227,1.0,2
41572,1688,0,229,1.0,0
41581,1689,0,42,1.0,0
41586,1690,0,39,1.0,0
41599,1691,0,55,1.0,0
41603,1692,0,241,1.0,0
41609,1693,0,131,1.0,9
41614,1694,0,200,1.0,1
41620,1695,0,196,1.0,0
41626,1696,0,239,1.0,2
41630,1697,0,41,1.0,4
41635,1698,0,49,1.0,0
41636,1699,0,39,1.0,1
41652,1700,0,44,1.0,0
41656,1701,0,251,1.0,6
41661,1702,0,55,1.0,4
41667,1703,0,45,1.0,7
41678,1704,0,126,1.0,1
41686,1705,0,55,1.0,9
41691,1706,0,121,1.0,8
41698,1707,0,55,1.0,8
41703,1708,0,195,1.0,0
41708,1709,0,26,1.0,5
41710,1710,0,241,1.0,2
41716,1711,0,175,1.0,5
41724,1712,0,27,1.0,2
41729,1713,0,22,1.0,6
41734,1714,0,100,1.0,6
41735,1715,0,22,1.0,6
41737,1716,0,138,1.0,0
41740,1717,0,211,1.0,8
41767,1718,0,89,1.0,2
41775,1719,0,23,1.0,6
41776,1720,0,127,1.0,1
41783,1721,0,198,1.0,6
41785,1722,0,159,1.0,0
41788,1723,0,238,1.0,5
41791,1724,0,100,1.0,5
41796,1725,0,13,1.0,0
41805,1726,0,163,1.0,6
41807,1727,0,117,1.0,7
41811,1728,0,100,1.0,4
41814,1729,0,55,1.0,6
41817,1730,0,55,1.0,4
41823,1731,0,55,1.0,0
41824,1732,0,179,1.0,2
41836,1733,0,55,1.0,2
41839,1734,0,49,1.0,2
41843,1735,0,88,1.0,6
41845,1736,0,88,1.0,6
41847,1737,0,196,1.0,7
41851,1738,0,96,1.0,7
41853,1739,0,42,1.0,0
41855,1740,0,5,1.0,1
41861,1741,0,118,1.0,9
41873,1742,0,50,1.0,2
41879,1743,0,198,1.0,1
41880,1744,0,164,1.0,7
41885,1745,0,186,1.0,0
41887,1746,0,100,1.0,2
41890,1747,0,13,1.0,9
41894,1748,0,119,1.0,9
41903,1749,0,248,1.0,1
41904,1750,0,120,1.0,0
41925,1751,0,255,1.0,6
41927,1752,0,163,1.0,8
41930,1753,0,147,1.0,5
41933,1754,0,238,1.0,5
41945,1755,0,122,1.0,5
41947,1756,0,13,1.0,0
41968,1757,0,22,1.0,0
41969,1758,0,195,1.0,8
41971,1759,0,187,1.0,8
41993,1760,0,121,1.0,8
42004,1761,0,104,1.0,9
42006,1762,0,227,1.0,6
42011,1763,0,175,1.0,2
42016,1764,0,187,1.0,2
42020,1765,0,58,1.0,9
42065,1766,0,210,1.0,8
42067,1767,0,139,1.0,2
42070,1768,0,93,1.0,2
42075,1769,0,200,1.0,2
42077,1770,0,74,1.0,2
42095,1771,0,13,1.0,2
42102,1772,0,50,1.0,0
42107,1773,0,27,1.0,2
42117,1774,0,27,1.0,2
42125,1775,0,24,1.0,1
42128,1776,0,138,1.0,8
42129,1777,0,231,1.0,8
42135,1778,0,42,1.0,0
42136,1779,0,74,1.0,4
42139,1780,0,229,1.0,8
42149,1781,0,191,1.0,1
42153,1782,0,122,1.0,5
42157,1783,0,202,1.0,2
42165,1784,0,169,1.0,0
42167,1785,0,55,1.0,8
42175,1786,0,228,1.0,1
42192,1787,0,195,1.0,4
42199,1788,0,222,1.0,2
42209,1789,0,175,1.0,6
42220,1790,0,142,1.0,0
42221,1791,0,195,1.0,0
42225,1792,0,78,1.0,0
42226,1793,0,55,1.0,2
42232,1794,0,100,1.0,8
42233,1795,0,60,1.0,0
42239,1796,0,248,1.0,6
