Location_id,Item_id,POI_Type,User_id,Latitude,Longitude,L2_Category_name,name,stars,Time,Date,POI,clusters,L1_Category_name,L1_Category,counts,new_time
1134,766,1,146,33.421465999999995,-111.944826,44,Taste of Tops,4.5,7:02:46,2012421,Independent,1,4,Nightlife Spot,2,7
97,72,1,146,33.422998,-111.940218,22,Mellow Mushroom,3.5,8:09:44,2012421,Independent,1,2,Food,2,8
1357,921,1,146,33.413013,-111.961171,165,Philly's Sports Bar & Grill,3.5,4:26:41,2012422,Independent,1,4,Nightlife Spot,3,4
1357,921,1,146,33.413013,-111.961171,165,Philly's Sports Bar & Grill,3.5,4:28:10,2012422,Independent,1,4,Nightlife Spot,3,4
97,72,1,146,33.422998,-111.940218,22,Mellow Mushroom,3.5,6:43:30,2012422,Independent,1,2,Food,3,6
778,530,1,146,33.421628000000005,-111.94504,157,Top's Liquor,4.0,4:31:33,2012426,Independent,1,1,Shop & Service,2,4
1134,766,1,146,33.421465999999995,-111.944826,44,Taste of Tops,4.5,6:18:44,2012426,Independent,1,4,Nightlife Spot,2,6
70,56,0,146,33.424278,-111.94077,44,Dierks Bentley's Whiskey Row,3.0,4:38:04,2012428,Combined,1,4,Nightlife Spot,2,4
97,72,1,146,33.422998,-111.940218,22,Mellow Mushroom,3.5,6:40:29,2012428,Independent,1,2,Food,2,6
364,56,0,146,33.424193,-111.940357,44,El Hefe,3.0,4:30:39,2012512,Combined,1,4,Nightlife Spot,4,4
97,72,1,146,33.422998,-111.940218,22,Mellow Mushroom,3.5,6:28:38,2012512,Independent,1,2,Food,4,6
1237,56,0,146,33.423866,-111.939868,9,Steak ???ÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ??n Shake,2.5,7:52:12,2012512,Combined,1,2,Food,4,7
98,73,1,146,33.420771,-111.942594,44,Casey Moore's Oyster House,4.0,8:54:15,2012512,Independent,1,4,Nightlife Spot,4,8
755,511,1,146,33.422944,-111.951783,53,Cornish Pasty,4.5,4:48:32,2012728,Independent,1,2,Food,4,4
98,73,1,146,33.420771,-111.942594,44,Casey Moore's Oyster House,4.0,7:28:15,2012728,Independent,1,4,Nightlife Spot,4,7
98,73,1,146,33.420771,-111.942594,44,Casey Moore's Oyster House,4.0,7:33:22,2012728,Independent,1,4,Nightlife Spot,4,7
1264,858,1,146,33.431538,-112.056023,6,The Original Carolina's Mexican Food,4.0,20:50:15,2012728,Independent,2,2,Food,4,20
98,73,1,146,33.420771,-111.942594,44,Casey Moore's Oyster House,4.0,4:27:01,2012818,Independent,1,4,Nightlife Spot,2,4
97,72,1,146,33.422998,-111.940218,22,Mellow Mushroom,3.5,6:13:47,2012818,Independent,1,2,Food,2,6
97,72,1,146,33.422998,-111.940218,22,Mellow Mushroom,3.5,4:45:48,2012820,Independent,1,2,Food,2,4
98,73,1,146,33.420771,-111.942594,44,Casey Moore's Oyster House,4.0,8:28:48,2012820,Independent,1,4,Nightlife Spot,2,8
1134,766,1,146,33.421465999999995,-111.944826,44,Taste of Tops,4.5,2:03:17,20121028,Independent,1,4,Nightlife Spot,2,2
139,104,0,146,33.495174,-111.989854,69,The Little Woody,4.5,6:43:38,20121028,Combined,6,4,Nightlife Spot,2,6
364,56,0,146,33.424193,-111.940357,44,El Hefe,3.0,7:10:15,20121118,Combined,1,4,Nightlife Spot,2,7
97,72,1,146,33.422998,-111.940218,22,Mellow Mushroom,3.5,8:35:03,20121118,Independent,1,2,Food,2,8
97,72,1,146,33.422998,-111.940218,22,Mellow Mushroom,3.5,7:13:37,2013125,Independent,1,2,Food,2,7
425,25,0,146,33.509479,-112.07415,37,Dutch Bros Coffee,4.0,18:35:36,2013125,Combined,0,2,Food,2,18
1358,922,1,147,33.655936,-112.132941,132,Virtue Bowling Supply,4.5,0:53:14,2012412,Independent,9,3,Arts & Entertainment,2,0
1359,923,1,147,33.655936,-112.132941,132,AMF Union Hills Lanes,3.0,0:53:14,2012412,Independent,9,3,Arts & Entertainment,2,0
1358,922,1,147,33.655936,-112.132941,132,Virtue Bowling Supply,4.5,1:11:03,2012419,Independent,9,3,Arts & Entertainment,2,1
1359,923,1,147,33.655936,-112.132941,132,AMF Union Hills Lanes,3.0,1:11:03,2012419,Independent,9,3,Arts & Entertainment,2,1
961,647,0,147,33.538408000000004,-112.18373400000002,68,Drawn To Comics,5.0,2:50:44,2012421,Combined,5,1,Shop & Service,2,2
337,237,1,147,33.638697,-112.167196,20,Freddy's Frozen Custard & Steakburgers,4.0,3:55:26,2012421,Independent,8,2,Food,2,3
1360,924,1,147,33.448353000000004,-112.07148,22,Downtown Pizza Lounge,3.0,1:11:33,2012609,Independent,2,2,Food,2,1
250,176,1,147,33.445515,-112.066748,101,Chase Field,4.0,1:43:21,2012609,Independent,2,3,Arts & Entertainment,2,1
1358,922,1,147,33.655936,-112.132941,132,Virtue Bowling Supply,4.5,3:11:55,2012811,Independent,9,3,Arts & Entertainment,2,3
1359,923,1,147,33.655936,-112.132941,132,AMF Union Hills Lanes,3.0,3:11:55,2012811,Independent,9,3,Arts & Entertainment,2,3
1358,922,1,147,33.655936,-112.132941,132,Virtue Bowling Supply,4.5,1:15:13,2012906,Independent,9,3,Arts & Entertainment,2,1
1359,923,1,147,33.655936,-112.132941,132,AMF Union Hills Lanes,3.0,1:15:13,2012906,Independent,9,3,Arts & Entertainment,2,1
1358,922,1,147,33.655936,-112.132941,132,Virtue Bowling Supply,4.5,0:30:16,20121101,Independent,9,3,Arts & Entertainment,2,0
1359,923,1,147,33.655936,-112.132941,132,AMF Union Hills Lanes,3.0,0:30:16,20121101,Independent,9,3,Arts & Entertainment,2,0
337,237,1,147,33.638697,-112.167196,20,Freddy's Frozen Custard & Steakburgers,4.0,20:54:27,20121219,Independent,8,2,Food,2,20
961,647,0,147,33.538408000000004,-112.18373400000002,68,Drawn To Comics,5.0,21:31:36,20121219,Combined,5,1,Shop & Service,2,21
961,647,0,147,33.538408000000004,-112.18373400000002,68,Drawn To Comics,5.0,15:55:05,2013403,Combined,5,1,Shop & Service,2,15
1361,925,1,147,33.538201,-112.165586,55,Kiss the Cook Restaurant,4.0,16:28:21,2013403,Independent,5,2,Food,2,16
961,647,0,147,33.538408000000004,-112.18373400000002,68,Drawn To Comics,5.0,16:26:53,2013501,Combined,5,1,Shop & Service,3,16
1361,925,1,147,33.538201,-112.165586,55,Kiss the Cook Restaurant,4.0,17:22:48,2013501,Independent,5,2,Food,3,17
138,103,0,147,33.554056,-112.101059,68,Bookmans Entertainment Exchange,4.0,20:33:55,2013501,Combined,3,1,Shop & Service,3,20
961,647,0,147,33.538408000000004,-112.18373400000002,68,Drawn To Comics,5.0,16:19:14,2013904,Combined,5,1,Shop & Service,2,16
1361,925,1,147,33.538201,-112.165586,55,Kiss the Cook Restaurant,4.0,17:30:31,2013904,Independent,5,2,Food,2,17
1,0,0,148,33.522793,-112.09548,1,Christown Spectrum,2.5,22:37:33,2013128,Combined,0,1,Shop & Service,2,22
180,0,0,148,33.523043,-112.095308,83,Gamestop,3.5,23:37:09,2013128,Combined,0,1,Shop & Service,2,23
180,0,0,148,33.523043,-112.095308,83,Gamestop,3.5,3:12:54,2013202,Combined,0,1,Shop & Service,2,3
21,0,0,148,33.521109,-112.094372,18,Harkins Theatres Christown 14,3.5,9:37:11,2013202,Combined,0,3,Arts & Entertainment,2,9
1178,797,1,148,33.508949,-112.05861000000002,120,Samurai Comics,4.0,0:19:51,2013205,Independent,4,1,Shop & Service,4,0
1,0,0,148,33.522793,-112.09548,1,Christown Spectrum,2.5,2:57:08,2013205,Combined,0,1,Shop & Service,4,2
1,0,0,148,33.522793,-112.09548,1,Christown Spectrum,2.5,23:58:05,2013205,Combined,0,1,Shop & Service,4,23
180,0,0,148,33.523043,-112.095308,83,Gamestop,3.5,23:58:20,2013205,Combined,0,1,Shop & Service,4,23
1,0,0,148,33.522793,-112.09548,1,Christown Spectrum,2.5,1:54:53,2013213,Combined,0,1,Shop & Service,2,1
519,7,0,148,33.574506,-112.120401,4,Walmart,3.0,2:22:09,2013213,Combined,3,1,Shop & Service,2,2
583,392,1,148,33.494162,-112.083066,20,Taco Bell,1.5,2:07:14,2013216,Independent,0,2,Food,2,2
16,10,1,148,33.488271999999995,-112.081581,12,Safeway,2.5,22:54:11,2013216,Independent,0,1,Shop & Service,2,22
1362,926,1,148,33.455493,-111.98888999999998,15,Szechwan Palace,3.5,1:51:25,2013218,Independent,6,2,Food,3,1
16,10,1,148,33.488271999999995,-112.081581,12,Safeway,2.5,2:39:01,2013218,Independent,0,1,Shop & Service,3,2
310,215,1,148,33.581555,-112.120681,27,Burger King,1.5,19:26:42,2013218,Independent,3,2,Food,3,19
16,10,1,148,33.488271999999995,-112.081581,12,Safeway,2.5,3:50:23,2013306,Independent,0,1,Shop & Service,2,3
656,8,0,148,33.508107,-112.040374,72,Best Buy Camelback,2.5,23:49:49,2013306,Combined,4,1,Shop & Service,2,23
221,8,0,148,33.506153000000005,-112.047058,42,QuikTrip,3.5,0:23:04,2013307,Combined,4,1,Shop & Service,3,0
16,10,1,148,33.488271999999995,-112.081581,12,Safeway,2.5,2:17:04,2013307,Independent,0,1,Shop & Service,3,2
1363,927,1,148,33.487942,-112.08365,27,Burger Factory,3.5,2:45:08,2013307,Independent,0,2,Food,3,2
656,8,0,148,33.508107,-112.040374,72,Best Buy Camelback,2.5,19:32:22,2013315,Combined,4,1,Shop & Service,2,19
415,8,0,148,33.509637,-112.038587,2,Wells Fargo Bank,3.0,22:14:09,2013315,Combined,4,1,Shop & Service,2,22
16,10,1,148,33.488271999999995,-112.081581,12,Safeway,2.5,1:17:31,2013316,Independent,0,1,Shop & Service,2,1
16,10,1,148,33.488271999999995,-112.081581,12,Safeway,2.5,6:06:29,2013316,Independent,0,1,Shop & Service,2,6
241,165,0,148,33.479935,-111.988343,99,Raising Cane's,3.5,1:52:51,2013318,Combined,6,2,Food,2,1
805,165,0,148,33.473943,-111.984973,12,Costco Wholesale,3.5,23:11:41,2013318,Combined,6,1,Shop & Service,2,23
1364,8,0,148,33.510115,-112.04495,45,Fish Market Restaurant,3.0,21:15:44,2013319,Combined,4,2,Food,2,21
416,8,0,148,33.509661,-112.046685,16,CVS Pharmacy,2.5,21:15:57,2013319,Combined,4,1,Shop & Service,2,21
1365,928,1,148,33.488436,-112.082449,22,Peter Piper Pizza,3.0,0:17:20,2013321,Independent,0,2,Food,2,0
16,10,1,148,33.488271999999995,-112.081581,12,Safeway,2.5,4:21:59,2013321,Independent,0,1,Shop & Service,2,4
1178,797,1,148,33.508949,-112.05861000000002,120,Samurai Comics,4.0,0:03:02,2013404,Independent,4,1,Shop & Service,2,0
437,290,1,148,33.476306,-112.074206,20,Burger King,2.5,0:26:37,2013404,Independent,0,2,Food,2,0
810,165,0,148,33.477308,-111.984715,4,Target,3.5,2:39:17,2013407,Combined,6,1,Shop & Service,2,2
1362,926,1,148,33.455493,-111.98888999999998,15,Szechwan Palace,3.5,2:52:29,2013407,Independent,6,2,Food,2,2
709,479,1,148,33.495466,-112.064688,20,Jack-In-the-Box,3.0,7:26:13,2013408,Independent,0,2,Food,2,7
18,12,1,148,33.487849,-112.074505,16,Walgreens,2.5,7:46:49,2013408,Independent,0,1,Shop & Service,2,7
864,594,1,148,33.466031,-112.082356,22,NYPD Pizza,3.5,22:04:55,2013412,Independent,2,2,Food,2,22
197,146,1,148,33.509484,-112.061484,89,Rosie McCaffrey's Irish Pub & Restaurant,3.5,23:38:57,2013412,Independent,4,4,Nightlife Spot,2,23
656,8,0,148,33.508107,-112.040374,72,Best Buy Camelback,2.5,0:01:49,2013423,Combined,4,1,Shop & Service,2,0
16,10,1,148,33.488271999999995,-112.081581,12,Safeway,2.5,3:35:43,2013423,Independent,0,1,Shop & Service,2,3
1178,797,1,148,33.508949,-112.05861000000002,120,Samurai Comics,4.0,0:02:50,2013501,Independent,4,1,Shop & Service,2,0
310,215,1,148,33.581555,-112.120681,27,Burger King,1.5,0:41:18,2013501,Independent,3,2,Food,2,0
656,8,0,148,33.508107,-112.040374,72,Best Buy Camelback,2.5,0:54:44,2013513,Combined,4,1,Shop & Service,2,0
656,8,0,148,33.508107,-112.040374,72,Best Buy Camelback,2.5,22:24:13,2013513,Combined,4,1,Shop & Service,2,22
1,0,0,148,33.522793,-112.09548,1,Christown Spectrum,2.5,0:12:23,2013517,Combined,0,1,Shop & Service,2,0
21,0,0,148,33.521109,-112.094372,18,Harkins Theatres Christown 14,3.5,0:12:31,2013517,Combined,0,3,Arts & Entertainment,2,0
1366,929,1,148,33.495207,-112.083121,42,7-Eleven,2.5,1:53:23,2013518,Independent,0,1,Shop & Service,3,1
28,21,1,148,33.494488,-112.083067,12,Natural Grocers,4.0,1:57:00,2013518,Independent,0,1,Shop & Service,3,1
18,12,1,148,33.487849,-112.074505,16,Walgreens,2.5,4:23:20,2013518,Independent,0,1,Shop & Service,3,4
220,41,0,148,33.510872,-112.028102,1,Biltmore Fashion Park,4.0,23:58:38,2013912,Combined,4,1,Shop & Service,2,23
949,41,0,148,33.51086,-112.029122,4,Macy's,3.0,23:58:45,2013912,Combined,4,1,Shop & Service,2,23
1367,930,1,149,33.521732,-112.064613,44,The Womack,4.0,4:01:16,2012414,Independent,4,4,Nightlife Spot,4,4
1118,754,1,149,33.451369,-111.973998,31,Honey Bear's BBQ,3.0,4:36:41,2012414,Independent,6,4,Nightlife Spot,4,4
756,512,1,149,33.466021999999995,-112.015334,31,Icepics Video Bar,4.0,5:23:51,2012414,Independent,6,4,Nightlife Spot,4,5
226,163,1,149,33.496097,-112.083247,31,The Rock,4.0,6:08:12,2012414,Independent,0,4,Nightlife Spot,4,6
44,35,1,149,33.490891,-112.047951,31,Angelo's Lounge,2.5,6:39:25,2012505,Independent,4,4,Nightlife Spot,4,6
585,394,1,149,33.455828000000004,-112.074022,22,Pizza Hut,2.5,7:24:53,2012505,Independent,2,2,Food,4,7
1368,931,1,149,33.508895,-112.083421,31,Taqueria Los Yaquis,4.5,8:10:50,2012505,Independent,0,4,Nightlife Spot,4,8
1369,932,1,149,33.509095,-112.083754,31,Charlie's,3.0,8:13:45,2012505,Independent,0,4,Nightlife Spot,4,8
751,507,1,149,33.477218,-112.073507,56,Durant's,4.0,1:59:55,2012513,Independent,0,2,Food,4,1
226,163,1,149,33.496097,-112.083247,31,The Rock,4.0,5:29:48,2012513,Independent,0,4,Nightlife Spot,4,5
728,493,1,149,33.466082,-112.044514,31,Karamba Nightclub,3.5,7:44:08,2012513,Independent,2,4,Nightlife Spot,4,7
750,506,1,149,33.491045,-112.073326,20,McDonald's,3.0,19:07:51,2012513,Independent,0,2,Food,4,19
48,39,1,149,33.486813,-112.073891,8,Metro Phoenix Light Rail,4.0,4:14:17,2013407,Independent,0,0,Travel & Transport,2,4
48,39,1,149,33.486813,-112.073891,8,Metro Phoenix Light Rail,4.0,4:16:42,2013407,Independent,0,0,Travel & Transport,2,4
1370,412,0,149,33.60135,-111.983771,4,Macy's,3.0,22:00:45,2013420,Combined,7,1,Shop & Service,3,22
191,140,1,149,33.604076,-111.98626000000002,12,Costco,3.5,22:26:06,2013420,Independent,7,1,Shop & Service,3,22
487,138,0,149,33.599775,-112.038503,105,The Home Depot,3.5,22:40:11,2013420,Combined,7,1,Shop & Service,3,22
1273,865,1,149,33.563921,-112.073563,53,Corbin Bar & Grill,4.0,1:15:54,2013510,Independent,3,2,Food,2,1
44,35,1,149,33.490891,-112.047951,31,Angelo's Lounge,2.5,3:16:37,2013510,Independent,4,4,Nightlife Spot,2,3
226,163,1,149,33.496097,-112.083247,31,The Rock,4.0,4:49:11,2013720,Independent,0,4,Nightlife Spot,2,4
1371,191,0,149,33.609444,-112.066846,44,Ammaccapane's Restaurant & Sports Bar,4.0,21:02:30,2013720,Combined,9,4,Nightlife Spot,2,21
598,8,0,150,33.507684000000005,-112.039867,27,In-N-Out Burger,4.0,0:58:28,2012404,Combined,4,2,Food,2,0
656,8,0,150,33.508107,-112.040374,72,Best Buy Camelback,2.5,1:24:39,2012404,Combined,4,1,Shop & Service,2,1
1372,933,1,150,33.60777,-112.178175,108,Life Care Center of North Glendale,2.5,6:20:40,2012422,Independent,8,5,Professional & Other Places,2,6
613,412,0,150,33.602717,-111.98131399999998,124,Chompie's,3.5,18:23:51,2012422,Combined,7,2,Food,2,18
656,8,0,150,33.508107,-112.040374,72,Best Buy Camelback,2.5,1:04:45,2012424,Combined,4,1,Shop & Service,3,1
34,26,0,150,33.510735,-112.085267,12,Fry's Food & Drug Stores,2.5,23:04:30,2012424,Combined,0,1,Shop & Service,3,23
1231,26,0,150,33.509896000000005,-112.085633,104,OfficeMax,2.5,23:05:29,2012424,Combined,0,1,Shop & Service,3,23
1373,29,0,150,33.452763,-112.068779,45,Omoide Sushi & Noodle Bar,3.0,0:26:53,2012428,Combined,2,2,Food,4,0
134,29,0,150,33.451021000000004,-112.070666,66,Herberger Theater Center,4.0,1:20:17,2012428,Combined,2,3,Arts & Entertainment,4,1
1374,934,1,150,33.457457,-112.072349,55,Matt's Big Breakfast,4.0,17:28:29,2012428,Independent,2,2,Food,4,17
39,31,1,150,33.458791,-112.077595,29,Pita Jungle,3.5,23:27:24,2012428,Independent,2,2,Food,4,23
1375,935,1,150,33.50646,-112.073646,66,The Torch Theatre,4.5,2:13:37,20121013,Independent,0,3,Arts & Entertainment,2,2
1376,936,1,150,33.505886,-112.073443,66,Movies On Central Inc,5.0,2:16:57,20121013,Independent,0,3,Arts & Entertainment,2,2
1377,937,1,150,33.479614,-112.03153600000002,54,Embassy Suites by Hilton- Phoenix Airport,2.5,0:33:30,20121111,Independent,4,0,Travel & Transport,2,0
1375,935,1,150,33.50646,-112.073646,66,The Torch Theatre,4.5,2:22:16,20121111,Independent,0,3,Arts & Entertainment,2,2
1375,935,1,150,33.50646,-112.073646,66,The Torch Theatre,4.5,1:41:11,2013105,Independent,0,3,Arts & Entertainment,3,1
1375,935,1,150,33.50646,-112.073646,66,The Torch Theatre,4.5,2:19:17,2013105,Independent,0,3,Arts & Entertainment,3,2
1376,936,1,150,33.505886,-112.073443,66,Movies On Central Inc,5.0,3:59:00,2013105,Independent,0,3,Arts & Entertainment,3,3
1375,935,1,150,33.50646,-112.073646,66,The Torch Theatre,4.5,2:26:08,2013316,Independent,0,3,Arts & Entertainment,3,2
1375,935,1,150,33.50646,-112.073646,66,The Torch Theatre,4.5,3:57:34,2013316,Independent,0,3,Arts & Entertainment,3,3
1378,938,1,150,33.612455,-112.12418,195,Sun of the Valley Landscaping,4.0,20:39:38,2013316,Independent,3,6,Outdoors & Recreation,3,20
1379,939,1,150,33.517384,-112.082844,146,Hana Japanese Eatery,4.0,0:13:41,2013330,Independent,0,2,Food,4,0
1375,935,1,150,33.50646,-112.073646,66,The Torch Theatre,4.5,2:39:26,2013330,Independent,0,3,Arts & Entertainment,4,2
1376,936,1,150,33.505886,-112.073443,66,Movies On Central Inc,5.0,3:54:55,2013330,Independent,0,3,Arts & Entertainment,4,3
1375,935,1,150,33.50646,-112.073646,66,The Torch Theatre,4.5,4:39:28,2013330,Independent,0,3,Arts & Entertainment,4,4
1380,29,0,150,33.45091,-112.070706,107,Arizona Theatre Company,4.0,3:55:16,2013420,Combined,2,3,Arts & Entertainment,2,3
1380,29,0,150,33.45091,-112.070706,107,Arizona Theatre Company,4.0,4:19:44,2013420,Combined,2,3,Arts & Entertainment,2,4
1380,29,0,150,33.45091,-112.070706,107,Arizona Theatre Company,4.0,2:36:20,2013421,Combined,2,3,Arts & Entertainment,7,2
1380,29,0,150,33.45091,-112.070706,107,Arizona Theatre Company,4.0,3:56:14,2013421,Combined,2,3,Arts & Entertainment,7,3
1380,29,0,150,33.45091,-112.070706,107,Arizona Theatre Company,4.0,4:17:47,2013421,Combined,2,3,Arts & Entertainment,7,4
1380,29,0,150,33.45091,-112.070706,107,Arizona Theatre Company,4.0,22:13:40,2013421,Combined,2,3,Arts & Entertainment,7,22
1380,29,0,150,33.45091,-112.070706,107,Arizona Theatre Company,4.0,22:28:37,2013421,Combined,2,3,Arts & Entertainment,7,22
1380,29,0,150,33.45091,-112.070706,107,Arizona Theatre Company,4.0,23:20:13,2013421,Combined,2,3,Arts & Entertainment,7,23
1380,29,0,150,33.45091,-112.070706,107,Arizona Theatre Company,4.0,23:58:55,2013421,Combined,2,3,Arts & Entertainment,7,23
1375,935,1,150,33.50646,-112.073646,66,The Torch Theatre,4.5,1:40:30,2013511,Independent,0,3,Arts & Entertainment,2,1
1375,935,1,150,33.50646,-112.073646,66,The Torch Theatre,4.5,3:36:52,2013511,Independent,0,3,Arts & Entertainment,2,3
1379,939,1,150,33.517384,-112.082844,146,Hana Japanese Eatery,4.0,3:29:08,2013803,Independent,0,2,Food,2,3
1376,936,1,150,33.505886,-112.073443,66,Movies On Central Inc,5.0,6:40:56,2013803,Independent,0,3,Arts & Entertainment,2,6
1381,7,0,150,33.57808,-112.119854,81,Cholla Library,4.0,19:26:52,2013916,Combined,3,5,Professional & Other Places,2,19
1382,940,1,150,33.538996999999995,-112.113374,20,Jack in the Box,1.5,19:27:43,2013916,Independent,3,2,Food,2,19
685,463,1,151,33.596748,-111.978621,4,Walmart Supercenter,2.5,18:05:40,2012409,Independent,7,1,Shop & Service,2,18
1383,187,0,151,33.583158000000005,-111.97908,12,Trader Joe's,4.5,18:28:08,2012409,Combined,7,1,Shop & Service,2,18
1384,941,1,151,33.593512,-112.168168,159,Red Mountain Weight Loss,4.5,19:46:29,2012412,Independent,8,1,Shop & Service,2,19
1385,942,1,151,33.640260999999995,-111.977159,2,Bank of America,2.5,21:24:31,2012412,Independent,7,1,Shop & Service,2,21
903,613,1,151,33.597124,-112.15296200000002,159,Youfit Health Clubs,3.0,18:33:07,2012413,Independent,3,1,Shop & Service,2,18
1386,943,1,151,33.641076,-111.98313,14,Jersey Mike's Subs,3.5,19:13:34,2012413,Independent,7,2,Food,2,19
1387,944,1,151,33.63874000000001,-112.092326,12,Sam's Club,3.0,17:11:40,2012511,Independent,9,1,Shop & Service,2,17
1388,777,0,151,33.638909000000005,-111.981566,4,Walmart Supercenter,2.0,17:47:47,2012511,Combined,7,1,Shop & Service,2,17
98,73,1,151,33.420771,-111.942594,44,Casey Moore's Oyster House,4.0,19:33:54,2012514,Independent,1,4,Nightlife Spot,2,19
419,281,1,151,33.418225,-111.93188700000002,130,ASU Bookstore,2.5,21:04:52,2012514,Independent,1,7,College & University,2,21
1389,945,1,151,33.639776,-111.963258,108,Summit Insurance Advisors,4.5,15:58:59,2012612,Independent,7,5,Professional & Other Places,2,15
685,463,1,151,33.596748,-111.978621,4,Walmart Supercenter,2.5,18:22:49,2012612,Independent,7,1,Shop & Service,2,18
280,56,0,152,33.423943,-111.939864,44,Mill Cue Club,3.5,5:59:10,2012513,Combined,1,4,Nightlife Spot,3,5
364,56,0,152,33.424193,-111.940357,44,El Hefe,3.0,8:20:28,2012513,Combined,1,4,Nightlife Spot,3,8
499,56,0,152,33.424327000000005,-111.939437,44,Antar's Sports Bistro,2.5,9:20:21,2012513,Combined,1,4,Nightlife Spot,3,9
280,56,0,152,33.423943,-111.939864,44,Mill Cue Club,3.5,5:50:21,2012617,Combined,1,4,Nightlife Spot,3,5
70,56,0,152,33.424278,-111.94077,44,Dierks Bentley's Whiskey Row,3.0,6:51:36,2012617,Combined,1,4,Nightlife Spot,3,6
499,56,0,152,33.424327000000005,-111.939437,44,Antar's Sports Bistro,2.5,8:22:21,2012617,Combined,1,4,Nightlife Spot,3,8
280,56,0,152,33.423943,-111.939864,44,Mill Cue Club,3.5,6:52:10,2012708,Combined,1,4,Nightlife Spot,2,6
278,56,0,152,33.425376,-111.939822,43,Gringo Star Street Bar,3.0,7:18:37,2012708,Combined,1,4,Nightlife Spot,2,7
280,56,0,152,33.423943,-111.939864,44,Mill Cue Club,3.5,6:23:56,2012915,Combined,1,4,Nightlife Spot,2,6
96,56,0,152,33.425498,-111.939921,44,Big Bang - Dueling Piano Bar,4.0,7:07:47,2012915,Combined,1,4,Nightlife Spot,2,7
1390,946,1,153,33.504036,-112.082858,114,Phoenix Metro Retro,4.5,19:56:36,2012518,Independent,0,1,Shop & Service,4,19
1391,947,1,153,33.502340999999994,-112.082245,24,Figs Home & Garden,4.0,22:07:33,2012518,Independent,0,1,Shop & Service,4,22
1392,948,1,153,33.501599,-112.082169,114,Qcumberz,4.0,22:25:37,2012518,Independent,0,1,Shop & Service,4,22
1393,949,1,153,33.505425,-112.082734,169,Maintenance Mart,5.0,23:23:59,2012518,Independent,0,1,Shop & Service,4,23
38,30,1,153,33.491616,-112.073432,9,FEZ,4.0,2:17:15,20121111,Independent,0,2,Food,2,2
1394,950,1,153,33.466102,-112.035315,31,The Cash Nightclub & Lounge,3.5,4:08:28,20121111,Independent,2,4,Nightlife Spot,2,4
283,195,1,154,33.431816999999995,-111.948838,107,Stray Cat Theatre,4.5,18:55:54,2012612,Independent,1,3,Arts & Entertainment,2,18
996,676,1,154,33.419729,-111.938694,14,Sacks Sandwiches - ASU,3.5,20:23:58,2012612,Independent,1,2,Food,2,20
1395,951,1,154,33.407729,-111.954803,85,Arizona Donut,4.0,13:23:11,2013404,Independent,1,2,Food,2,13
283,195,1,154,33.431816999999995,-111.948838,107,Stray Cat Theatre,4.5,13:24:22,2013404,Independent,1,3,Arts & Entertainment,2,13
1080,180,0,155,33.6113,-112.185452,37,Starbucks,3.5,19:53:23,2013310,Combined,8,2,Food,2,19
1396,180,0,155,33.611233,-112.18461,6,Chipotle Mexican Grill,3.5,19:55:43,2013310,Combined,8,2,Food,2,19
523,8,0,155,33.508829,-112.037906,9,Hopdoddy Burger Bar,4.0,20:37:54,2013420,Combined,4,2,Food,2,20
4,0,0,155,33.520897,-112.098139,4,Target Optical,4.5,21:40:16,2013420,Combined,0,1,Shop & Service,2,21
204,152,0,155,33.666746999999994,-112.124298,37,Starbucks,2.5,17:04:40,2013722,Combined,9,2,Food,2,17
316,152,0,155,33.666381,-112.124238,18,AMC Deer Valley 30,3.0,17:27:56,2013722,Combined,9,3,Arts & Entertainment,2,17
294,203,1,156,33.609566,-112.183968,12,Fry's Food Stores,3.0,4:40:13,2012704,Independent,8,1,Shop & Service,2,4
307,204,0,156,33.596656,-112.168273,20,McDonald's,2.0,5:09:17,2012704,Combined,8,2,Food,2,5
1397,952,1,156,33.597105,-112.169552,44,Jimbo's Bar & Grill,4.0,15:28:40,2012706,Independent,8,4,Nightlife Spot,4,15
1398,953,1,156,33.611179,-112.150594,2,Chase Bank,5.0,18:01:34,2012706,Independent,8,1,Shop & Service,4,18
1399,954,1,156,33.553546999999995,-112.151972,20,Sonic Drive-In,2.5,18:02:37,2012706,Independent,5,2,Food,4,18
1400,955,1,156,33.596717,-112.153287,16,Walgreens,3.0,18:03:17,2012706,Independent,3,1,Shop & Service,4,18
303,212,1,156,33.61045,-112.147466,37,Starbucks,3.0,19:14:56,2012707,Independent,8,2,Food,2,19
1401,956,1,156,33.624737,-112.129855,6,Top Shelf Mexican Food & Cantina,3.0,19:56:36,2012707,Independent,9,2,Food,2,19
907,110,0,156,33.639425,-112.21682,24,Furniture King,2.0,2:48:15,2012712,Combined,8,1,Shop & Service,2,2
1398,953,1,156,33.611179,-112.150594,2,Chase Bank,5.0,4:42:46,2012712,Independent,8,1,Shop & Service,2,4
1402,957,1,156,33.576255,-112.116437,6,Fajitas A Sizzlin Celebration,3.5,0:53:05,2012713,Independent,3,2,Food,6,0
