,Item_id,POI_Type,L2_Category_name,stars,clusters
5967,820,0,247,4.0,0
5969,507,1,183,3.0,0
5975,821,0,247,2.0,0
5980,43,1,208,2.5,0
5987,822,0,138,1.5,0
5989,747,1,20,4.0,0
5990,748,1,44,3.0,0
5991,823,0,244,3.0,0
6001,824,0,124,2.0,0
6025,825,0,263,2.0,0
6032,219,1,230,3.5,0
6034,132,1,212,1.0,0
6041,826,0,263,1.0,0
6046,142,1,111,3.0,0
6091,153,1,145,2.0,0
6095,827,0,108,3.5,0
6104,828,0,5,3.5,0
6112,829,1,19,3.0,0
6120,830,0,222,4.0,0
6130,46,1,68,3.0,0
6140,831,0,271,5.0,0
6143,832,0,58,2.0,0
6145,101,1,50,4.0,0
6149,112,1,271,3.5,0
6152,833,0,101,3.5,0
6153,834,0,184,3.0,0
6156,835,0,266,2.5,0
6162,112,1,279,3.5,0
6165,158,1,20,2.5,0
6171,93,1,334,4.5,0
6172,93,1,226,5.0,0
6178,836,0,263,3.0,0
6182,837,0,146,3.0,0
6189,838,0,149,3.5,0
6192,839,0,198,4.5,0
6193,256,1,334,4.0,0
6194,219,1,24,4.0,0
6202,840,0,257,3.0,0
6206,335,1,338,4.0,0
6209,841,0,259,3.5,0
6211,93,1,100,4.5,0
6215,842,0,110,3.0,0
6247,843,0,195,4.0,0
6251,615,1,306,3.0,0
6253,844,0,315,4.0,0
6255,845,0,39,3.5,0
6256,239,1,319,4.0,0
6257,846,0,14,3.5,0
6260,847,0,150,4.5,0
6261,164,1,104,3.5,0
6265,848,0,208,3.0,0
6271,119,1,44,3.0,0
6272,849,0,136,5.0,0
6278,850,0,147,3.5,0
6281,851,0,277,4.5,0
6288,852,0,300,4.0,0
6290,853,0,151,4.5,0
6304,854,0,247,3.0,0
6305,786,1,211,3.0,0
6306,786,1,211,3.5,0
6308,209,1,102,4.5,0
6320,855,0,241,3.5,0
6359,209,1,13,3.5,0
6361,856,0,211,2.5,0
6362,857,0,211,3.5,0
6364,858,0,101,4.0,0
6367,859,0,141,2.5,0
6369,860,0,66,2.5,0
6370,861,1,156,3.5,0
6371,786,1,59,3.5,0
6376,862,0,23,2.5,0
6377,863,0,5,4.0,0
6380,864,0,108,1.5,0
6389,747,1,157,2.5,0
6394,865,0,145,1.5,0
6396,866,0,39,3.5,0
6397,867,0,5,2.0,0
6398,868,0,90,3.5,0
6402,869,0,68,3.5,0
6407,870,0,156,4.0,0
6414,79,1,68,4.0,0
6417,871,0,5,3.0,0
6419,43,1,5,3.5,0
6420,222,1,132,2.0,0
6423,872,0,21,3.0,0
6427,873,0,122,4.5,0
6440,874,1,156,3.0,0
6441,874,1,68,3.0,0
6442,786,1,198,4.0,0
6448,875,0,19,2.5,0
6449,377,1,39,2.5,0
6450,158,1,266,2.5,0
6451,876,0,68,3.5,0
6452,877,0,280,4.5,0
6453,132,1,13,3.0,0
6458,878,0,195,4.0,0
6467,879,0,124,4.0,0
6468,880,0,241,4.0,0
6469,881,0,63,4.0,0
6482,882,0,156,3.0,0
6484,883,1,92,2.0,0
6487,884,0,319,3.0,0
6503,419,1,32,4.0,0
6506,885,0,5,4.5,0
6508,48,1,278,4.0,0
6518,886,0,5,3.5,0
6525,225,1,172,2.5,0
6529,887,0,156,3.0,0
6541,888,0,108,5.0,0
6542,889,0,300,3.5,0
6543,890,0,19,3.0,0
6549,891,0,183,2.5,0
6558,74,1,328,4.0,0
6562,892,0,24,4.0,0
6563,893,0,172,4.0,0
6565,894,0,111,5.0,0
6571,895,0,36,3.5,0
6577,896,0,266,4.5,0
6579,112,1,197,3.0,0
6585,897,0,172,4.5,0
6589,898,0,22,4.0,0
6590,254,1,220,2.5,0
6593,70,1,247,4.5,0
6595,899,0,22,4.0,0
6596,900,0,172,3.5,0
6598,901,0,291,4.0,0
6611,902,0,118,4.0,0
6614,4,1,118,5.0,0
6616,903,0,63,3.0,0
6623,904,0,195,4.0,0
6629,905,0,272,3.5,0
6650,112,1,141,4.0,0
6662,906,0,159,3.0,0
6668,907,0,195,4.0,0
6669,908,0,39,2.5,0
6672,909,0,325,5.0,0
6676,910,0,138,2.5,0
6678,112,1,45,2.5,0
6683,911,0,278,2.5,0
6686,269,1,338,4.5,0
6689,912,0,101,5.0,0
6713,913,0,5,3.0,0
6716,95,1,23,3.5,0
6717,914,0,108,3.0,0
6725,915,0,129,3.5,0
6726,916,0,5,2.0,0
6729,917,0,247,4.0,0
6743,225,1,50,3.5,0
6748,225,1,24,4.0,0
6755,225,1,292,4.0,0
6758,225,1,300,4.0,0
6797,254,1,172,4.5,0
6805,918,0,152,3.5,0
6821,101,1,68,4.0,0
6822,919,0,157,5.0,0
6827,112,1,92,2.0,0
6834,920,0,104,4.5,0
6835,921,0,193,3.0,0
6836,922,0,157,4.5,0
6841,923,0,336,2.5,0
6846,112,1,68,3.5,0
6849,48,1,62,4.0,0
6853,222,1,208,3.5,0
6860,924,0,138,2.5,0
6870,925,0,101,4.5,0
6873,926,0,23,2.5,0
6877,927,0,220,3.5,0
6896,48,1,257,2.5,0
6897,928,0,124,2.0,0
6898,929,0,145,2.5,0
6905,930,0,230,3.5,0
6907,931,0,156,3.5,0
6908,932,0,106,3.5,0
6909,933,0,240,3.5,0
6910,934,0,138,1.5,0
6913,935,0,129,3.5,0
6915,59,1,300,3.0,0
6928,936,0,212,2.5,0
6942,937,0,5,2.5,0
6943,21,1,44,4.0,0
6945,938,0,108,4.0,0
6961,939,0,157,4.0,0
6966,153,1,5,3.0,0
6968,219,1,24,2.5,0
6974,940,0,45,2.5,0
6975,941,0,284,4.0,0
6982,153,1,45,3.0,0
6983,793,1,257,3.0,0
6984,942,0,68,3.5,0
6994,943,0,184,3.0,0
7006,256,1,307,3.5,0
7012,219,1,44,3.0,0
7018,944,0,263,3.5,0
7020,945,0,172,4.0,0
7021,946,0,208,4.0,0
7024,947,0,172,4.5,0
7028,112,1,247,2.0,0
7035,112,1,278,3.5,0
7048,256,1,272,4.0,0
7049,948,0,255,2.0,0
7067,949,0,44,3.0,0
7072,43,1,124,2.0,0
7082,169,1,124,2.0,0
7083,950,0,263,3.0,0
7086,951,0,240,3.5,0
7087,952,0,19,1.0,0
7088,953,0,66,3.5,0
7089,954,0,5,3.0,0
7091,169,1,272,3.5,0
7094,169,1,211,4.0,0
7096,169,1,111,4.0,0
7102,955,0,19,3.0,0
7104,956,0,177,4.0,0
7106,957,0,22,3.5,0
7107,958,0,230,3.5,0
7109,959,0,247,2.5,0
7112,960,0,68,3.5,0
7117,961,0,124,2.0,0
7119,962,0,272,3.5,0
7125,131,1,186,5.0,0
7127,131,1,207,2.5,0
7128,131,1,186,2.0,0
7137,963,0,124,1.5,0
7139,964,0,230,2.5,0
7144,965,0,62,3.0,0
7151,966,0,57,2.5,0
7154,267,1,98,2.0,0
7155,967,0,68,3.0,0
7156,968,0,138,3.0,0
7158,969,0,19,2.5,0
7160,267,1,304,3.5,0
7161,970,0,48,4.0,0
7171,971,0,5,4.0,0
7174,972,0,247,4.0,0
7183,973,0,304,2.0,0
7191,214,1,153,3.5,0
7196,974,0,11,3.5,0
7201,975,0,157,3.0,0
7202,372,1,292,2.5,0
7210,976,0,43,2.0,0
7212,215,1,285,2.0,0
7215,977,0,234,5.0,0
7225,372,1,176,4.5,0
7227,978,0,108,1.5,0
7229,979,0,157,4.0,0
7230,980,0,266,2.5,0
7234,981,0,325,4.5,0
7236,192,1,244,2.5,0
7238,87,1,97,3.5,0
7239,158,1,169,3.5,0
7241,982,0,124,1.5,0
7243,983,0,57,2.5,0
7248,984,0,124,1.0,0
7249,985,0,108,3.5,0
7251,215,1,59,3.5,0
7252,986,0,183,2.5,0
7253,987,0,19,2.0,0
7255,669,1,124,1.5,0
7257,988,0,69,3.0,0
7258,17,1,5,3.5,0
7259,989,1,158,4.0,0
7266,990,0,158,4.0,0
7276,991,0,39,2.0,0
7279,992,0,177,3.5,0
7280,989,1,107,3.0,0
7282,989,1,296,1.5,0
7283,993,0,21,3.0,0
7295,994,0,108,3.5,0
7298,26,1,296,2.5,0
7306,17,1,110,3.5,0
7314,335,1,158,4.5,0
7315,169,1,5,2.5,0
7316,43,1,13,3.5,0
7319,536,1,187,2.5,0
7321,995,0,158,4.0,0
7323,996,0,58,2.5,0
7355,997,0,11,3.5,0
7359,998,0,24,4.5,0
7364,241,1,68,4.5,0
7367,999,0,134,4.5,0
7370,70,1,193,4.5,0
7382,1000,0,247,4.0,0
7383,1001,0,63,4.0,0
7384,101,1,13,3.0,0
7385,101,1,21,3.0,0
7388,17,1,5,4.0,0
7390,1002,0,209,4.5,0
7391,1003,0,172,3.0,0
7393,47,1,62,3.5,0
7394,112,1,272,4.0,0
7400,1004,0,108,3.0,0
7409,101,1,272,2.5,0
7437,1005,0,63,4.5,0
7445,372,1,271,4.0,0
7446,16,1,266,3.5,0
7455,1006,0,158,3.0,0
7469,1007,0,204,5.0,0
7472,1008,0,101,4.5,0
7475,829,1,326,4.0,0
7476,1009,0,59,3.0,0
7478,1010,0,263,2.0,0
7491,1011,0,50,3.5,0
7500,1012,0,263,2.0,0
7503,377,1,114,4.0,0
7504,1013,0,263,2.5,0
7514,1014,0,208,2.5,0
7516,1015,0,184,3.5,0
7517,1016,0,154,3.5,0
7521,1017,0,252,4.0,0
7522,1018,0,24,3.5,0
7531,26,1,300,3.5,0
7535,1019,0,38,3.5,0
7536,1020,0,124,4.0,0
7537,1021,0,19,3.5,0
7543,1022,0,44,2.0,0
7580,46,1,62,3.0,0
7581,1023,0,266,2.0,0
7583,21,1,5,2.5,0
7591,1024,0,58,4.0,0
7592,1025,0,108,4.5,0
7597,712,1,257,4.0,0
7601,1026,0,106,3.5,0
7614,1027,0,263,3.5,0
7616,153,1,204,3.0,0
7617,1028,0,234,3.5,0
7627,1029,0,43,3.5,0
7638,1030,0,108,4.0,0
7640,1031,0,138,3.5,0
7649,1032,0,20,3.0,0
7650,712,1,297,4.5,0
7656,1033,0,278,3.5,0
7659,1034,0,138,3.5,0
7660,1035,0,40,4.5,0
7665,1036,0,106,4.0,0
7671,1037,0,110,3.5,0
7677,1038,0,152,4.5,0
7681,1039,0,272,2.5,0
7682,1040,0,5,3.5,0
7691,8,1,297,2.0,0
7696,269,1,291,4.0,0
7708,1041,0,172,3.0,0
7714,112,1,337,4.0,0
7724,1042,0,131,3.0,0
7725,105,1,236,2.5,0
7758,1043,0,5,4.0,0
7767,256,1,247,3.5,0
7784,1044,0,278,3.5,0
7788,131,1,201,3.0,0
7802,1045,0,271,5.0,0
7805,131,1,296,2.5,0
7812,131,1,5,2.5,0
7819,217,1,238,3.0,0
7852,46,1,151,4.0,0
7891,219,1,206,3.5,0
7896,142,1,228,4.0,0
7899,222,1,13,3.5,0
7900,1046,0,5,4.0,0
7910,371,1,330,4.0,0
7917,1047,0,266,4.0,0
7961,269,1,199,2.5,0
7984,1048,0,63,4.5,0
8028,1049,0,40,4.0,0
8042,217,1,124,4.0,0
8045,1050,0,271,2.5,0
8048,1051,0,104,3.5,0
8054,1052,0,183,3.5,0
8055,1053,0,156,5.0,0
8057,1054,0,19,3.0,0
8059,79,1,183,3.5,0
8065,1055,0,111,3.0,0
8069,615,1,272,3.5,0
8072,1056,0,58,2.0,0
8074,1057,0,272,3.0,0
8075,1058,0,23,2.5,0
8096,665,1,114,3.0,0
8101,1059,0,19,2.5,0
8102,1060,0,152,3.5,0
8103,396,1,102,3.5,0
8107,522,1,296,2.0,0
8108,665,1,102,2.5,0
8111,1061,0,278,3.0,0
8143,48,1,247,2.0,0
8144,1062,0,19,3.0,0
8163,1063,0,321,4.5,0
8164,1064,0,44,4.0,0
8169,1065,0,5,3.0,0
8171,1066,0,5,3.5,0
8177,1067,0,124,1.5,0
8182,1068,0,43,3.5,0
8184,1069,0,175,1.0,0
8192,1070,0,148,3.5,0
8197,112,1,284,3.0,0
8201,112,1,176,5.0,0
8203,1071,0,230,3.5,0
8207,1072,0,23,3.0,0
8208,1073,0,309,4.5,0
8209,153,1,35,3.0,0
8217,1074,0,172,3.5,0
8227,1075,0,5,3.5,0
8235,1076,0,208,3.0,0
8243,1077,0,5,4.0,0
8247,1078,0,241,4.5,0
8253,59,1,296,4.5,0
8278,1079,0,299,4.0,0
8291,1080,0,14,4.0,0
8293,269,1,176,4.0,0
8304,17,1,199,2.5,0
8312,1081,0,5,2.0,0
8313,1082,0,105,3.0,0
8324,269,1,161,4.5,0
8325,1083,0,234,2.0,0
8339,1084,0,263,1.0,0
8342,17,1,271,5.0,0
8344,1085,0,14,3.5,0
8351,222,1,43,2.0,0
8354,692,1,11,5.0,0
8369,1086,0,5,3.5,0
8371,1087,0,327,5.0,0
8375,1088,0,167,4.0,0
8386,1089,0,88,3.5,0
8394,1090,0,330,4.0,0
8419,269,1,226,3.5,0
8424,1091,0,247,3.5,0
8428,371,1,156,3.0,0
8429,1092,0,57,2.0,0
8430,1093,0,19,3.0,0
8435,153,1,244,3.0,0
8445,1094,0,131,3.5,0
8447,1095,0,263,4.0,0
8452,1096,0,158,3.5,0
8456,1097,0,11,4.5,0
8457,1098,0,275,4.5,0
8458,1099,0,101,4.5,0
8460,48,1,66,2.0,0
8466,1100,0,211,4.0,0
8481,1101,0,211,5.0,0
8483,355,1,272,2.0,0
8497,1102,0,266,3.5,0
8508,1103,0,63,4.0,0
8530,196,1,296,3.5,0
8531,112,1,5,2.5,0
8560,1104,0,172,3.0,0
8575,400,1,278,3.5,0
8576,158,1,240,3.5,0
8585,1105,0,92,3.5,0
8587,131,1,186,3.0,0
8590,131,1,5,4.0,0
8598,1106,0,19,4.5,0
8607,1107,0,271,4.5,0
8610,1108,0,37,2.5,0
8621,105,1,336,3.5,0
8627,17,1,62,4.0,0
8633,1109,0,44,4.5,0
8637,1110,0,183,4.0,0
8641,1111,0,172,3.5,0
8661,1112,0,296,2.5,0
8664,1113,0,124,1.5,0
8667,1114,0,263,1.5,0
8670,131,1,92,2.0,0
8676,142,1,5,4.0,0
8689,1115,0,198,3.0,0
8691,132,1,208,2.5,0
8692,1116,0,161,3.5,0
8693,1117,0,157,3.5,0
8701,1118,0,44,4.0,0
8711,1119,0,43,5.0,0
8712,1120,0,118,5.0,0
8713,43,1,44,3.5,0
8715,1121,0,157,3.5,0
8722,1122,0,169,2.0,0
8723,1123,0,169,2.0,0
8729,1124,0,157,3.5,0
8733,1125,0,124,2.0,0
8738,1126,0,201,2.5,0
8742,1127,0,247,3.5,0
8745,1128,0,157,5.0,0
8754,1129,0,338,4.0,0
8765,1130,0,24,3.0,0
8766,48,1,336,3.5,0
8771,153,1,334,4.0,0
8778,48,1,208,3.5,0
8783,1131,0,285,3.0,0
8812,1132,0,275,3.5,0
8815,1133,0,75,3.5,0
8839,1134,0,226,2.0,0
8860,400,1,104,4.0,0
8861,1135,0,228,4.5,0
8868,1136,0,31,4.5,0
8869,1137,0,183,4.0,0
8872,101,1,31,3.5,0
8874,1138,0,68,3.5,0
8875,1139,0,226,3.0,0
8879,1140,0,68,3.5,0
8880,254,1,176,3.5,0
8883,1141,0,244,3.5,0
8949,101,1,220,4.0,0
8956,1142,0,241,4.5,0
8960,1143,0,23,4.0,0
8963,1144,0,68,4.5,0
8964,269,1,141,3.5,0
8965,217,1,50,3.5,0
8968,132,1,5,3.0,0
8970,105,1,304,3.0,0
8974,1145,0,297,2.5,0
8986,1146,0,208,3.5,0
8999,112,1,66,4.0,0
9000,1147,0,68,4.5,0
9007,112,1,66,3.0,0
9046,1148,0,124,2.5,0
9049,1149,0,19,4.5,0
9055,1150,0,101,5.0,0
9056,1151,0,292,3.5,0
9057,1152,0,241,4.5,0
9064,1153,0,5,3.5,0
9072,59,1,307,4.0,0
9077,712,1,257,4.5,0
9083,400,1,271,4.0,0
9104,239,1,272,4.0,0
9110,1154,0,13,2.5,0
9117,25,1,296,2.5,0
9121,1155,0,264,1.0,0
9142,1156,0,226,5.0,0
9145,153,1,198,4.0,0
9156,1157,0,108,4.5,0
9159,1158,0,108,5.0,0
9164,1159,0,40,4.5,0
9174,669,1,22,4.5,0
9202,1160,0,157,3.0,0
9210,1161,0,43,2.0,0
9221,1162,0,19,4.0,0
9224,1163,0,208,3.5,0
9227,1164,0,1,4.0,0
9232,1165,0,278,3.5,0
9277,219,1,5,4.0,0
9280,1166,0,14,3.0,0
9282,1167,0,300,3.0,0
9290,105,1,44,3.5,0
9294,1168,0,102,2.0,0
9296,1169,0,292,3.0,0
9297,1170,0,208,3.0,0
9298,1171,0,157,3.5,0
9300,192,1,272,4.0,0
9308,1172,0,271,4.5,0
9314,256,1,22,4.0,0
9332,0,1,324,3.5,0
9333,0,1,201,2.5,0
9334,0,1,23,1.5,0
9335,0,1,92,3.0,0
9336,0,1,102,4.5,0
9337,1,0,151,3.5,0
9338,2,0,208,2.5,0
9339,3,0,111,2.5,0
9340,4,0,14,2.5,0
9341,5,0,195,1.0,0
9342,6,0,5,3.0,0
9343,7,0,292,4.0,0
9345,0,1,66,3.0,0
9346,8,1,92,3.0,0
9347,0,1,156,3.5,0
9351,9,1,334,4.0,0
9352,10,0,272,3.0,0
9353,11,0,156,2.5,0
9355,12,0,62,4.0,0
9356,13,0,111,2.5,0
9358,14,0,278,3.5,0
9359,15,0,21,3.0,0
9365,16,0,111,2.5,0
9366,17,0,124,3.5,0
9367,18,0,247,3.5,0
9368,19,0,146,4.0,0
9371,20,0,156,2.5,0
9372,21,0,247,3.5,0
9374,22,0,156,4.0,0
9376,23,0,208,3.5,0
9377,24,0,195,4.0,0
9378,25,0,137,5.0,0
9379,26,0,124,2.5,0
9380,9,1,141,4.5,0
9382,27,0,5,4.0,0
9385,28,1,19,4.0,0
9386,29,1,156,2.5,0
9387,30,0,199,4.0,0
9388,31,0,44,4.0,0
9389,32,1,222,3.0,0
9393,33,0,5,4.0,0
9394,0,1,220,3.5,0
9396,34,0,206,3.5,0
9398,28,1,156,3.5,0
9399,35,0,123,4.0,0
9404,36,1,5,4.0,0
9411,37,0,14,3.5,0
9412,38,0,147,2.5,0
9413,39,0,147,4.0,0
9419,40,0,271,3.5,0
9431,41,0,247,4.5,0
9432,42,0,11,4.0,0
9435,43,0,147,3.5,0
9436,44,0,68,4.5,0
9438,45,0,272,4.0,0
9439,46,0,100,3.0,0
9447,47,1,153,4.0,0
9448,48,0,111,2.0,0
9451,49,0,291,3.5,0
9452,50,0,7,4.0,0
9454,51,0,21,2.5,0
9458,0,1,236,2.0,0
9460,52,0,11,4.5,0
9464,53,0,108,4.0,0
9475,36,1,66,4.0,0
9478,54,0,111,4.0,0
9479,55,1,201,3.0,0
9480,55,1,102,3.0,0
9481,55,1,8,3.5,0
9482,56,0,272,3.0,0
9483,57,0,62,3.5,0
9484,58,0,11,4.0,0
9485,59,0,225,3.0,0
9487,60,0,90,1.0,0
9488,61,1,230,3.0,0
9489,61,1,24,3.0,0
9491,62,0,111,2.0,0
9492,63,0,111,3.0,0
9494,64,0,208,3.0,0
9497,61,1,304,3.0,0
9498,61,1,146,4.0,0
9500,65,0,219,4.5,0
9503,36,1,230,3.0,0
9504,36,1,24,3.5,0
9506,36,1,24,3.0,0
9507,66,0,301,2.5,0
9508,67,0,45,2.5,0
9517,68,0,272,3.0,0
9518,69,0,111,2.5,0
9519,55,1,22,4.0,0
9520,61,1,199,3.0,0
9521,61,1,24,4.0,0
9524,61,1,24,3.5,0
9525,70,0,44,1.5,0
9526,71,0,169,3.5,0
9527,72,0,169,3.0,0
9529,73,0,208,3.5,0
9535,74,0,208,3.0,0
9536,75,0,208,4.5,0
9541,76,0,68,2.5,0
9547,77,0,247,3.5,0
9549,55,1,114,4.5,0
9550,78,0,24,4.0,0
9553,79,0,266,4.5,0
9554,80,1,68,4.0,0
9557,81,0,172,4.5,0
9562,82,0,39,4.0,0
9563,83,0,68,3.5,0
9567,61,1,247,3.5,0
9568,84,0,272,2.5,0
9571,85,0,225,5.0,0
9572,86,0,225,2.5,0
9574,61,1,230,5.0,0
9575,47,1,228,4.0,0
9576,47,1,211,3.5,0
9579,55,1,296,1.5,0
9580,9,1,158,2.5,0
9581,87,0,158,2.5,0
9582,47,1,304,3.0,0
9583,88,0,5,2.5,0
9586,61,1,230,2.5,0
9588,89,0,333,4.0,0
9589,90,0,335,4.0,0
9590,91,0,208,1.5,0
9591,92,0,208,4.0,0
9592,93,0,208,4.0,0
9593,94,0,208,4.5,0
9595,95,0,260,4.5,0
9596,96,0,333,4.0,0
9597,97,0,152,3.5,0
9598,98,0,291,3.5,0
9601,99,0,266,4.5,0
9602,100,0,319,4.0,0
9603,32,1,316,4.0,0
9604,101,0,316,3.5,0
9605,102,0,276,4.0,0
9606,103,0,316,5.0,0
9607,104,1,35,4.0,0
9608,105,1,67,4.5,0
9609,9,1,183,3.5,0
9610,106,0,44,4.0,0
9611,107,0,68,4.0,0
9612,108,0,194,3.5,0
9613,109,0,24,3.5,0
9614,110,0,131,3.5,0
9616,111,0,39,4.0,0
9617,112,0,169,2.5,0
9618,113,0,19,5.0,0
9619,114,1,149,3.5,0
9620,115,0,156,3.5,0
9621,116,0,339,4.0,0
9622,117,1,317,3.0,0
9623,117,1,110,2.5,0
9624,117,1,44,2.0,0
9628,118,0,145,2.0,0
9629,119,1,5,3.0,0
9631,47,1,23,3.0,0
9635,120,0,208,3.5,0
9636,121,0,319,3.0,0
9637,122,0,247,4.5,0
9638,123,0,78,4.0,0
9639,124,0,77,4.5,0
9642,125,0,11,4.5,0
9643,126,0,257,3.5,0
9644,127,0,176,4.5,0
9645,128,1,208,4.5,0
9648,129,0,178,4.5,0
9650,130,0,247,4.0,0
9651,131,0,208,4.0,0
9654,132,0,319,4.0,0
9656,133,0,199,4.0,0
9661,134,1,68,2.5,0
9663,134,1,102,2.5,0
9666,135,1,315,3.5,0
9667,47,1,114,4.5,0
9668,105,1,68,3.0,0
9669,9,1,247,4.5,0
9673,9,1,270,3.5,0
9674,47,1,104,4.0,0
9675,136,0,68,3.5,0
9678,137,0,106,3.0,0
9682,9,1,58,1.5,0
9683,138,1,187,4.0,0
9684,47,1,201,4.0,0
9686,9,1,90,3.5,0
9687,139,0,106,3.5,0
9688,140,0,23,2.5,0
9689,141,0,23,2.0,0
9690,142,0,172,4.0,0
9692,143,0,147,4.0,0
9693,144,0,147,4.0,0
9694,9,1,102,3.0,0
9696,145,0,300,3.5,0
9699,146,1,244,3.5,0
9700,146,1,23,2.5,0
9702,146,1,68,3.5,0
9703,146,1,39,2.0,0
9704,147,0,124,4.0,0
9705,80,1,176,4.0,0
9706,148,0,247,2.5,0
9708,149,0,23,2.5,0
9713,0,1,62,2.5,0
9718,150,0,255,2.5,0
9719,151,0,255,4.5,0
9720,138,1,68,4.0,0
9721,152,0,208,3.5,0
9722,9,1,255,2.0,0
9723,146,1,138,3.5,0
9724,153,0,19,2.0,0
9727,154,0,208,4.0,0
9728,155,0,145,3.0,0
9729,156,1,264,3.0,0
9730,156,1,5,4.0,0
9731,156,1,5,3.5,0
9732,157,1,156,2.5,0
9735,158,0,26,4.0,0
9736,159,0,208,3.0,0
9737,146,1,102,2.5,0
9738,160,0,278,2.5,0
9739,9,1,183,4.5,0
9740,161,1,123,4.0,0
9741,9,1,156,4.5,0
9742,162,0,57,3.0,0
9744,163,0,152,3.5,0
9745,164,0,13,5.0,0
9746,165,0,19,2.5,0
9749,166,1,156,3.0,0
9751,167,1,156,3.0,0
9754,168,1,66,4.0,0
9755,169,0,156,3.5,0
9757,166,1,240,5.0,0
9760,166,1,141,3.5,0
9762,166,1,244,2.5,0
9763,170,0,161,4.0,0
9766,171,0,264,4.0,0
9767,172,1,156,3.0,0
9770,9,1,68,3.0,0
9774,173,0,319,3.5,0
9775,174,0,161,2.0,0
9777,175,0,217,3.0,0
9779,176,0,23,2.5,0
9793,177,0,172,4.0,0
9794,178,0,90,1.5,0
9799,179,0,243,4.5,0
9802,55,1,204,2.5,0
9803,61,1,297,3.5,0
9809,180,0,90,4.0,0
9813,181,0,208,4.5,0
9814,182,0,20,2.5,0
9815,183,0,40,3.5,0
9816,184,0,240,3.0,0
9818,185,1,124,3.5,0
9819,186,0,156,3.5,0
9820,187,0,172,3.5,0
9821,188,0,336,2.5,0
9825,189,0,270,3.5,0
9828,190,0,156,3.0,0
9830,191,1,328,3.0,0
9833,134,1,220,3.0,0
9834,192,0,87,3.0,0
9835,193,0,75,3.0,0
9836,194,0,80,3.0,0
9837,195,0,208,3.5,0
9838,196,0,114,2.5,0
9839,197,1,319,3.0,0
9840,198,0,255,2.5,0
9841,199,0,124,2.0,0
9842,200,0,68,3.0,0
9843,114,1,124,2.0,0
9844,197,1,68,2.5,0
9845,201,0,124,2.5,0
9848,191,1,124,2.0,0
9849,8,1,23,1.5,0
9850,202,0,7,4.0,0
9851,203,0,44,1.5,0
9857,114,1,247,2.5,0
9860,204,1,247,2.0,0
9864,205,0,23,1.5,0
9865,206,0,19,4.0,0
9867,197,1,124,2.0,0
9878,207,1,44,2.0,0
9880,208,0,266,4.5,0
9882,209,0,5,3.0,0
9883,114,1,102,3.5,0
9884,210,0,104,4.5,0
9886,9,1,292,3.5,0
9887,211,0,302,3.0,0
9888,212,0,302,3.0,0
9889,213,0,70,3.0,0
9891,214,0,124,2.0,0
9894,215,0,5,2.0,0
9895,216,0,297,3.0,0
9897,217,0,87,3.0,0
9899,218,0,116,2.0,0
9900,219,0,90,2.0,0
9904,220,0,124,1.5,0
9907,221,0,69,3.0,0
9913,222,0,138,3.5,0
9931,223,0,302,3.0,0
9937,224,0,161,3.0,0
9948,225,0,161,2.0,0
9954,226,0,124,4.0,0
9963,227,0,247,3.5,0
9967,204,1,102,3.0,0
9973,228,0,114,2.5,0
9975,229,0,156,3.0,0
9979,230,0,70,3.0,0
9989,231,0,124,1.5,0
9997,232,0,302,3.0,0
10001,233,0,69,3.0,0
10009,234,1,44,3.5,0
10014,119,1,208,4.0,0
10024,8,1,317,3.5,0
10048,235,0,124,3.0,0
10078,114,1,161,4.5,0
10089,191,1,156,3.5,0
10092,236,0,23,3.5,0
10093,237,0,23,3.5,0
10103,207,1,44,2.5,0
10110,8,1,222,3.0,0
10111,238,0,44,4.0,0
10118,185,1,44,3.0,0
10134,61,1,23,2.0,0
10135,61,1,66,3.5,0
10136,239,0,306,3.0,0
10142,240,0,167,2.5,0
10144,241,0,260,4.0,0
10152,242,0,5,4.0,0
10153,105,1,208,4.0,0
10154,61,1,183,3.5,0
10156,243,0,294,4.5,0
10157,244,0,86,2.5,0
10158,245,0,171,3.0,0
10160,104,1,110,3.0,0
10161,246,1,272,2.0,0
10163,247,0,156,3.5,0
10165,248,0,156,3.0,0
10170,249,0,111,2.0,0
10171,250,0,111,2.0,0
10175,251,0,19,4.0,0
10177,246,1,156,3.0,0
10180,28,1,100,4.5,0
10181,252,0,103,3.5,0
10184,185,1,208,3.0,0
10185,104,1,167,3.5,0
10186,185,1,35,3.5,0
10187,185,1,176,3.0,0
10188,253,0,211,3.0,0
10190,8,1,19,4.5,0
10191,254,0,111,1.5,0
10195,255,0,208,3.0,0
10196,0,1,68,2.5,0
10197,256,1,5,3.5,0
10198,256,1,321,2.5,0
10199,9,1,247,4.0,0
10200,9,1,66,3.0,0
10202,257,0,124,3.5,0
10203,258,1,124,2.5,0
10204,259,0,44,4.0,0
10205,260,1,161,2.5,0
10206,260,1,102,2.0,0
10207,261,0,104,4.0,0
10208,262,0,247,2.5,0
10209,258,1,106,2.0,0
10211,8,1,278,3.0,0
10212,8,1,211,3.5,0
10214,55,1,172,3.5,0
10216,263,0,247,4.0,0
10218,61,1,149,3.0,0
10219,264,0,90,4.0,0
10225,61,1,272,4.5,0
10226,55,1,279,2.5,0
10227,55,1,66,2.5,0
10228,55,1,0,4.5,0
10229,265,0,307,4.0,0
10230,266,0,147,4.5,0
