,Unnamed: 0.1,Unnamed: 0,User_id,Location_id,POI_id,POI_Type,final_time,TimeStamp,Latitude,Longitude,Category,Combined_Category,stars,hour,day,Category_id,clusters
4404,4404,10080,98,177,177,Independent,2012-06-18 11:51:46+00:00,Mon Jun 18 16:51:46 +0000 2012,35.100026,-80.985783,Department Store,Shop,4.0,11,2012-06-18,62,0
4405,4405,10088,99,562,562,Independent,2012-06-03 10:49:41+00:00,Sun Jun 03 15:49:41 +0000 2012,35.055888,-80.835181,New American Restaurant,Food,3.5,10,2012-06-03,142,0
4406,4406,10089,99,666,666,Independent,2012-06-03 12:39:52+00:00,Sun Jun 03 17:39:52 +0000 2012,35.061952000000005,-80.774297,Hardware Store,Shop,2.5,12,2012-06-03,18,0
4407,4407,10090,99,162,162,Independent,2012-06-03 13:27:50+00:00,Sun Jun 03 18:27:50 +0000 2012,35.065868,-80.773501,Hardware Store,Shop,2.5,13,2012-06-03,18,0
4408,4408,10091,99,865,865,Independent,2012-06-04 09:38:29+00:00,Mon Jun 04 14:38:29 +0000 2012,35.173169,-80.840701,Gas Station / Garage,Shop,1.5,9,2012-06-04,87,0
4409,4409,10092,99,56,56,Independent,2012-06-04 09:50:15+00:00,Mon Jun 04 14:50:15 +0000 2012,35.191451,-80.84429,Park,Outdoor,4.5,9,2012-06-04,34,0
4410,4410,10093,99,866,866,Independent,2012-06-06 07:24:40+00:00,Wed Jun 06 12:24:40 +0000 2012,35.19842,-80.852285,Breakfast Spot,Food,3.5,7,2012-06-06,49,0
4411,4411,10094,99,867,867,Independent,2012-06-06 15:42:10+00:00,Wed Jun 06 20:42:10 +0000 2012,35.147107,-80.725651,American Restaurant,Food,2.0,15,2012-06-06,26,0
4412,4412,10095,99,868,868,Independent,2012-06-07 05:16:06+00:00,Thu Jun 07 10:16:06 +0000 2012,35.138868,-80.74051,Convenience Store,Shop,3.5,5,2012-06-07,127,0
4413,4413,10096,99,111,111,Independent,2012-06-07 07:07:58+00:00,Thu Jun 07 12:07:58 +0000 2012,35.153183,-80.825357,Coffee Shop,Drink,4.0,7,2012-06-07,12,0
4414,4414,10097,99,56,56,Independent,2012-06-07 09:31:27+00:00,Thu Jun 07 14:31:27 +0000 2012,35.191451,-80.84429,Park,Outdoor,4.5,9,2012-06-07,34,0
4415,4415,10099,99,868,868,Independent,2012-06-09 05:25:34+00:00,Sat Jun 09 10:25:34 +0000 2012,35.138868,-80.74051,Convenience Store,Shop,3.5,5,2012-06-09,127,0
4416,4416,10100,99,869,869,Independent,2012-06-09 07:21:16+00:00,Sat Jun 09 12:21:16 +0000 2012,35.202186,-80.82459,Coffee Shop,Drink,3.5,7,2012-06-09,12,0
4417,4417,10101,99,56,56,Independent,2012-06-09 09:19:37+00:00,Sat Jun 09 14:19:37 +0000 2012,35.191451,-80.84429,Park,Outdoor,4.5,9,2012-06-09,34,0
4418,4418,10102,99,868,868,Independent,2012-06-10 05:22:23+00:00,Sun Jun 10 10:22:23 +0000 2012,35.138868,-80.74051,Convenience Store,Shop,3.5,5,2012-06-10,127,0
4419,4419,10103,99,869,869,Independent,2012-06-10 06:40:02+00:00,Sun Jun 10 11:40:02 +0000 2012,35.202186,-80.82459,Coffee Shop,Drink,3.5,6,2012-06-10,12,0
4420,4420,10104,99,56,56,Independent,2012-06-10 07:33:56+00:00,Sun Jun 10 12:33:56 +0000 2012,35.191451,-80.84429,Park,Outdoor,4.5,7,2012-06-10,34,0
4421,4421,10105,99,870,870,Independent,2012-06-10 15:05:14+00:00,Sun Jun 10 20:05:14 +0000 2012,35.06882,-80.700289,Grocery Store,Food,4.0,15,2012-06-10,17,0
4422,4422,10106,99,868,868,Independent,2012-06-13 05:20:03+00:00,Wed Jun 13 10:20:03 +0000 2012,35.138868,-80.74051,Convenience Store,Shop,3.5,5,2012-06-13,127,0
4423,4423,10107,99,869,869,Independent,2012-06-13 07:00:24+00:00,Wed Jun 13 12:00:24 +0000 2012,35.202186,-80.82459,Coffee Shop,Drink,3.5,7,2012-06-13,12,0
4424,4424,10109,99,869,869,Independent,2012-06-17 07:08:10+00:00,Sun Jun 17 12:08:10 +0000 2012,35.202186,-80.82459,Coffee Shop,Drink,3.5,7,2012-06-17,12,0
4425,4425,10110,99,1191,79,Combined,2012-06-17 10:20:32+00:00,Sun Jun 17 15:20:32 +0000 2012,35.203537,-80.84519300000002,Grocery Store,Food,3.5,10,2012-06-17,17,0
4426,4426,10111,99,56,56,Independent,2012-06-17 10:25:54+00:00,Sun Jun 17 15:25:54 +0000 2012,35.191451,-80.84429,Park,Outdoor,4.5,10,2012-06-17,34,0
4427,4427,10113,99,868,868,Independent,2012-06-21 05:17:12+00:00,Thu Jun 21 10:17:12 +0000 2012,35.138868,-80.74051,Convenience Store,Shop,3.5,5,2012-06-21,127,0
4428,4428,10114,99,1191,79,Combined,2012-06-21 10:02:09+00:00,Thu Jun 21 15:02:09 +0000 2012,35.20320800000001,-80.844966,Coffee Shop,Drink,4.0,10,2012-06-21,12,0
4429,4429,10115,99,868,868,Independent,2012-06-27 05:11:58+00:00,Wed Jun 27 10:11:58 +0000 2012,35.138868,-80.74051,Convenience Store,Shop,3.5,5,2012-06-27,127,0
4430,4430,10116,99,869,869,Independent,2012-06-27 06:38:06+00:00,Wed Jun 27 11:38:06 +0000 2012,35.202186,-80.82459,Coffee Shop,Drink,3.5,6,2012-06-27,12,0
4431,4431,10118,99,871,871,Independent,2012-07-02 06:31:22+00:00,Mon Jul 02 11:31:22 +0000 2012,35.138088,-80.717508,American Restaurant,Food,3.0,6,2012-07-02,26,0
4432,4432,10119,99,505,505,Independent,2012-07-02 14:45:49+00:00,Mon Jul 02 19:45:49 +0000 2012,35.128818,-80.705624,Hardware Store,Shop,2.5,14,2012-07-02,18,0
4433,4433,10120,99,1183,43,Combined,2012-07-03 08:46:37+00:00,Tue Jul 03 13:46:37 +0000 2012,35.05891,-80.813665,American Restaurant,Food,3.5,8,2012-07-03,26,0
4434,4434,10121,99,1217,222,Combined,2012-07-03 09:35:17+00:00,Tue Jul 03 14:35:17 +0000 2012,35.137496,-80.733977,Food & Drink Shop,Shop,2.0,9,2012-07-03,56,0
4435,4435,10122,99,868,868,Independent,2012-07-04 05:17:56+00:00,Wed Jul 04 10:17:56 +0000 2012,35.138868,-80.74051,Convenience Store,Shop,3.5,5,2012-07-04,127,0
4436,4436,10123,99,111,111,Independent,2012-07-04 06:41:51+00:00,Wed Jul 04 11:41:51 +0000 2012,35.153183,-80.825357,Coffee Shop,Drink,4.0,6,2012-07-04,12,0
4437,4437,10124,99,872,872,Independent,2012-07-04 07:42:27+00:00,Wed Jul 04 12:42:27 +0000 2012,35.199668,-80.841319,Bagel Shop,Shop,3.0,7,2012-07-04,43,0
4438,4438,10125,99,38,38,Independent,2012-07-04 14:17:17+00:00,Wed Jul 04 19:17:17 +0000 2012,35.064718,-80.740521,Park,Outdoor,4.0,14,2012-07-04,34,0
4439,4439,10129,99,869,869,Independent,2012-07-09 06:27:08+00:00,Mon Jul 09 11:27:08 +0000 2012,35.202186,-80.82459,Coffee Shop,Drink,3.5,6,2012-07-09,12,0
4440,4440,10130,99,870,870,Independent,2012-07-09 15:12:40+00:00,Mon Jul 09 20:12:40 +0000 2012,35.06882,-80.700289,Grocery Store,Food,4.0,15,2012-07-09,17,0
4441,4441,10132,99,873,873,Independent,2012-07-13 10:27:12+00:00,Fri Jul 13 15:27:12 +0000 2012,35.04047,-80.914728,Farm,Outdoor,4.5,10,2012-07-13,189,0
4442,4442,10133,99,728,728,Independent,2012-07-13 11:09:32+00:00,Fri Jul 13 16:09:32 +0000 2012,35.220707,-80.858868,Hardware Store,Shop,4.5,11,2012-07-13,18,0
4443,4443,10136,99,1219,233,Combined,2012-07-20 08:45:17+00:00,Fri Jul 20 13:45:17 +0000 2012,35.17655300000001,-80.801665,Pet Store,Shop,2.5,8,2012-07-20,25,0
4444,4444,10137,99,1219,233,Combined,2012-07-20 09:11:09+00:00,Fri Jul 20 14:11:09 +0000 2012,35.176334000000004,-80.80174,Cosmetics Shop,Shop,3.0,9,2012-07-20,75,0
4445,4445,10138,99,652,652,Independent,2012-07-20 09:51:45+00:00,Fri Jul 20 14:51:45 +0000 2012,35.205637,-80.83566400000002,Farmers Market,Shop,4.0,9,2012-07-20,107,0
4446,4446,10145,99,505,505,Independent,2012-08-19 12:51:21+00:00,Sun Aug 19 17:51:21 +0000 2012,35.128818,-80.705624,Hardware Store,Shop,2.5,12,2012-08-19,18,0
4447,4447,10146,99,1238,615,Combined,2012-08-19 14:46:11+00:00,Sun Aug 19 19:46:11 +0000 2012,35.127297,-80.704376,Electronics Store,Shop,2.0,14,2012-08-19,33,0
4448,4448,10147,99,1186,48,Combined,2012-08-19 16:17:56+00:00,Sun Aug 19 21:17:56 +0000 2012,35.135418,-80.709131,Pet Store,Shop,3.0,16,2012-08-19,25,0
4449,4449,10157,99,869,869,Independent,2012-11-05 07:45:00+00:00,Mon Nov 05 12:45:00 +0000 2012,35.202186,-80.82459,Coffee Shop,Drink,3.5,7,2012-11-05,12,0
4450,4450,10158,99,38,38,Independent,2012-11-05 11:42:23+00:00,Mon Nov 05 16:42:23 +0000 2012,35.064718,-80.740521,Park,Outdoor,4.0,11,2012-11-05,34,0
4451,4451,10166,99,1191,79,Combined,2012-11-23 08:30:23+00:00,Fri Nov 23 13:30:23 +0000 2012,35.20320800000001,-80.844966,Coffee Shop,Drink,4.0,8,2012-11-23,12,0
4452,4452,10167,99,1225,269,Combined,2012-11-23 17:38:22+00:00,Fri Nov 23 22:38:22 +0000 2012,35.219018,-80.81321,American Restaurant,Food,3.5,17,2012-11-23,26,0
4453,4453,10168,99,1235,507,Combined,2012-11-23 18:56:52+00:00,Fri Nov 23 23:56:52 +0000 2012,35.126933,-80.710513,Hardware Store,Shop,3.5,18,2012-11-23,18,0
4454,4454,10175,100,1252,874,Combined,2012-04-17 19:52:29+00:00,Wed Apr 18 00:52:29 +0000 2012,35.334405,-80.813764,Grocery Store,Food,3.0,19,2012-04-17,17,0
4455,4455,10176,100,1252,874,Combined,2012-04-17 20:09:25+00:00,Wed Apr 18 01:09:25 +0000 2012,35.333588,-80.813959,Coffee Shop,Drink,3.0,20,2012-04-17,12,0
4456,4456,10177,100,1247,786,Combined,2012-04-21 18:50:11+00:00,Sat Apr 21 23:50:11 +0000 2012,35.333713,-80.790318,Liquor Store,Shop,4.0,18,2012-04-21,97,0
4457,4457,10178,100,154,154,Independent,2012-04-21 22:49:32+00:00,Sun Apr 22 03:49:32 +0000 2012,35.241289,-80.812423,Bakery,Shop,4.0,22,2012-04-21,90,0
4458,4458,10181,100,1197,112,Combined,2012-05-05 12:28:24+00:00,Sat May 05 17:28:24 +0000 2012,35.152828,-80.830965,Department Store,Shop,4.0,12,2012-05-05,62,0
4459,4459,10182,100,1252,874,Combined,2012-05-05 13:39:10+00:00,Sat May 05 18:39:10 +0000 2012,35.334405,-80.813764,Grocery Store,Food,3.0,13,2012-05-05,17,0
4460,4460,10191,100,1212,209,Combined,2012-06-30 14:25:41+00:00,Sat Jun 30 19:25:41 +0000 2012,35.296975,-80.74716,Arts & Crafts Store,Shop,3.5,14,2012-06-30,67,0
4461,4461,10192,100,613,613,Independent,2012-06-30 14:33:20+00:00,Sat Jun 30 19:33:20 +0000 2012,35.312069,-80.74464,Sandwich Place,Food,3.0,14,2012-06-30,21,0
4462,4462,10193,100,875,875,Independent,2012-07-03 12:28:36+00:00,Tue Jul 03 17:28:36 +0000 2012,35.339487,-80.833862,Automotive Shop,Shop,2.5,12,2012-07-03,32,0
4463,4463,10194,100,1230,377,Combined,2012-07-03 13:48:11+00:00,Tue Jul 03 18:48:11 +0000 2012,35.304117,-80.750036,Breakfast Spot,Food,2.5,13,2012-07-03,49,0
4464,4464,10203,100,1205,158,Combined,2012-12-04 12:43:37+00:00,Tue Dec 04 17:43:37 +0000 2012,35.310645,-80.75055,Restaurant,Food,2.5,12,2012-12-04,122,0
4465,4465,10204,100,876,876,Independent,2012-12-04 13:45:56+00:00,Tue Dec 04 18:45:56 +0000 2012,35.313461,-80.743011,Coffee Shop,Drink,3.5,13,2012-12-04,12,0
4466,4466,10205,100,877,877,Independent,2012-12-04 14:23:05+00:00,Tue Dec 04 19:23:05 +0000 2012,35.299561,-80.800519,Shop & Service,Shop,4.5,14,2012-12-04,73,0
4467,4467,10212,100,1201,132,Combined,2013-03-11 18:01:15+00:00,Mon Mar 11 23:01:15 +0000 2013,35.349532,-80.855522,Arts & Crafts Store,Shop,3.0,18,2013-03-11,67,0
4468,4468,10213,100,221,221,Independent,2013-03-11 18:40:25+00:00,Mon Mar 11 23:40:25 +0000 2013,35.305874,-80.754154,Japanese Restaurant,Food,3.5,18,2013-03-11,105,0
4469,4469,10222,100,1210,192,Combined,2013-04-22 13:39:01+00:00,Mon Apr 22 18:39:01 +0000 2013,35.347458,-80.852637,Electronics Store,Shop,3.0,13,2013-04-22,33,0
4470,4470,10223,100,1247,786,Combined,2013-04-22 18:26:10+00:00,Mon Apr 22 23:26:10 +0000 2013,35.334955,-80.796155,Caribbean Restaurant,Food,3.5,18,2013-04-22,183,0
4471,4471,10249,101,1222,254,Combined,2012-04-07 14:11:09+00:00,Sat Apr 07 19:11:09 +0000 2012,35.225734,-80.841928,Drugstore / Pharmacy,Shop,3.0,14,2012-04-07,11,0
4472,4472,10250,101,878,878,Independent,2012-04-07 14:21:36+00:00,Sat Apr 07 19:21:36 +0000 2012,35.218814,-80.85094699999998,Light Rail,Travel Spot,4.0,14,2012-04-07,111,0
4473,4473,10251,101,426,426,Independent,2012-04-07 14:44:47+00:00,Sat Apr 07 19:44:47 +0000 2012,35.107195000000004,-80.882937,Light Rail,Travel Spot,4.0,14,2012-04-07,111,0
4474,4474,10256,101,656,656,Independent,2012-04-17 12:05:25+00:00,Tue Apr 17 17:05:25 +0000 2012,35.178526,-80.882506,Mexican Restaurant,Food,3.5,12,2012-04-17,38,0
4475,4475,10257,101,1190,74,Combined,2012-04-17 12:39:15+00:00,Tue Apr 17 17:39:15 +0000 2012,35.173773,-80.876927,Hardware Store,Shop,3.0,12,2012-04-17,18,0
4476,4476,10263,101,103,103,Independent,2012-05-07 08:53:10+00:00,Mon May 07 13:53:10 +0000 2012,35.237347,-80.921903,Hotel,Travel Spot,3.0,8,2012-05-07,10,0
4477,4477,10264,101,252,252,Independent,2012-05-07 11:09:15+00:00,Mon May 07 16:09:15 +0000 2012,35.171040000000005,-80.847117,Burger Joint,Food,4.0,11,2012-05-07,27,0
4478,4478,10281,101,352,352,Independent,2013-03-15 11:24:11+00:00,Fri Mar 15 16:24:11 +0000 2013,35.188229,-80.874955,American Restaurant,Food,4.0,11,2013-03-15,26,0
4479,4479,10282,101,1178,17,Combined,2013-03-15 19:26:55+00:00,Sat Mar 16 00:26:55 +0000 2013,35.087906,-80.86274399999998,Japanese Restaurant,Food,3.5,19,2013-03-15,105,0
4480,4480,10292,101,110,110,Independent,2013-07-28 12:04:01+00:00,Sun Jul 28 17:04:01 +0000 2013,35.105234,-80.943446,Theme Park Ride / Attraction,Outdoor,5.0,12,2013-07-28,71,0
4481,4481,10293,101,879,879,Independent,2013-07-28 17:32:16+00:00,Sun Jul 28 22:32:16 +0000 2013,35.093502,-80.935999,Fast Food Restaurant,Food,4.0,17,2013-07-28,20,0
4482,4482,10327,102,880,880,Independent,2012-09-15 13:36:52+00:00,Sat Sep 15 18:36:52 +0000 2012,35.209482,-80.850523,Park,Outdoor,4.0,13,2012-09-15,34,0
4483,4483,10328,102,881,881,Independent,2012-09-15 15:42:05+00:00,Sat Sep 15 20:42:05 +0000 2012,35.207271,-80.852896,Church,Outdoor,4.0,15,2012-09-15,30,0
4484,4484,10332,102,1195,101,Combined,2012-11-16 11:43:18+00:00,Fri Nov 16 16:43:18 +0000 2012,35.173738,-80.84993399999998,Pizza Place,Food,2.0,11,2012-11-16,65,0
4485,4485,10333,102,212,212,Independent,2012-11-16 20:15:16+00:00,Sat Nov 17 01:15:16 +0000 2012,35.30198499999999,-80.747693,Vietnamese Restaurant,Food,3.5,20,2012-11-16,103,0
4486,4486,10334,102,307,307,Independent,2012-11-17 19:35:23+00:00,Sun Nov 18 00:35:23 +0000 2012,35.22187,-80.819201,Mexican Restaurant,Food,3.5,19,2012-11-17,38,0
4487,4487,10335,102,452,452,Independent,2012-11-17 20:52:00+00:00,Sun Nov 18 01:52:00 +0000 2012,35.24060700000001,-80.845191,Beer Garden,Outdoor,4.5,20,2012-11-17,114,0
4488,4488,10336,102,1216,219,Combined,2012-11-25 12:07:14+00:00,Sun Nov 25 17:07:14 +0000 2012,35.228885,-80.84294399999997,New American Restaurant,Food,4.0,12,2012-11-25,142,0
4489,4489,10337,102,612,612,Independent,2012-11-25 17:02:08+00:00,Sun Nov 25 22:02:08 +0000 2012,35.292592,-80.742009,Hardware Store,Shop,2.5,17,2012-11-25,18,0
4490,4490,10342,102,835,835,Independent,2012-12-29 13:27:48+00:00,Sat Dec 29 18:27:48 +0000 2012,35.22064,-80.81588,Restaurant,Food,2.5,13,2012-12-29,122,0
4491,4491,10343,102,125,125,Independent,2012-12-29 15:17:42+00:00,Sat Dec 29 20:17:42 +0000 2012,35.214332,-80.834484,Department Store,Shop,3.5,15,2012-12-29,62,0
4492,4492,10352,102,386,386,Independent,2013-03-14 10:19:13+00:00,Thu Mar 14 15:19:13 +0000 2013,35.159952000000004,-80.87588000000002,Vietnamese Restaurant,Food,4.0,10,2013-03-14,103,0
4493,4493,10353,102,1233,402,Combined,2013-03-14 11:18:08+00:00,Thu Mar 14 16:18:08 +0000 2013,35.147615,-80.82996899999998,Grocery Store,Food,4.0,11,2013-03-14,17,0
4494,4494,10356,102,1221,241,Combined,2013-03-18 17:18:30+00:00,Mon Mar 18 22:18:30 +0000 2013,35.227234,-80.838711,BBQ Joint,Food,3.5,17,2013-03-18,66,0
4495,4495,10357,102,480,480,Independent,2013-03-18 18:37:14+00:00,Mon Mar 18 23:37:14 +0000 2013,35.224912,-80.83965500000002,Basketball Stadium,Outdoor,4.0,18,2013-03-18,150,0
4496,4496,10360,102,882,882,Independent,2013-04-06 16:59:31+00:00,Sat Apr 06 21:59:31 +0000 2013,35.314885,-80.700257,Grocery Store,Food,3.0,16,2013-04-06,17,0
4497,4497,10361,102,1,1,Independent,2013-04-06 20:12:30+00:00,Sun Apr 07 01:12:30 +0000 2013,35.241024,-80.81450500000003,Brewery,Shop,4.5,20,2013-04-06,1,0
4498,4498,10371,102,1253,883,Combined,2013-06-16 12:59:28+00:00,Sun Jun 16 17:59:28 +0000 2013,35.296785,-80.762764,Cosmetics Shop,Shop,2.0,12,2013-06-16,75,0
4499,4499,10372,102,612,612,Independent,2013-06-16 13:31:11+00:00,Sun Jun 16 18:31:11 +0000 2013,35.292592,-80.742009,Hardware Store,Shop,2.5,13,2013-06-16,18,0
4500,4500,10373,102,1224,267,Combined,2013-07-14 13:32:28+00:00,Sun Jul 14 18:32:28 +0000 2013,35.053345,-80.851906,Indian Restaurant,Food,4.0,13,2013-07-14,81,0
4501,4501,10374,102,884,884,Independent,2013-07-14 15:55:36+00:00,Sun Jul 14 20:55:36 +0000 2013,35.314887,-80.701589,Thrift / Vintage Store,Shop,3.0,15,2013-07-14,63,0
4502,4502,10376,102,1189,70,Combined,2013-07-26 16:52:15+00:00,Fri Jul 26 21:52:15 +0000 2013,35.211965,-80.83537,Grocery Store,Food,4.5,16,2013-07-26,17,0
4503,4503,10377,102,125,125,Independent,2013-07-26 17:32:56+00:00,Fri Jul 26 22:32:56 +0000 2013,35.214332,-80.834484,Department Store,Shop,3.5,17,2013-07-26,62,0
4504,4504,10398,103,1191,79,Combined,2012-04-26 08:45:42+00:00,Thu Apr 26 13:45:42 +0000 2012,35.203194,-80.845538,Bank,Shop,3.0,8,2012-04-26,24,0
4505,4505,10399,103,1193,93,Combined,2012-04-26 09:09:45+00:00,Thu Apr 26 14:09:45 +0000 2012,35.209196,-80.860298,Salon / Barbershop,Shop,5.0,9,2012-04-26,64,0
4506,4506,10400,103,330,330,Independent,2012-04-27 08:27:31+00:00,Fri Apr 27 13:27:31 +0000 2012,35.220398,-80.85536,Gym / Fitness Center,Art&Entertainment,5.0,8,2012-04-27,58,0
4507,4507,10401,103,1193,93,Combined,2012-04-27 14:52:58+00:00,Fri Apr 27 19:52:58 +0000 2012,35.209196,-80.860298,Salon / Barbershop,Shop,5.0,14,2012-04-27,64,0
4508,4508,10402,103,1219,233,Combined,2012-04-27 19:48:43+00:00,Sat Apr 28 00:48:43 +0000 2012,35.176825,-80.801139,Department Store,Shop,4.0,19,2012-04-27,62,0
4509,4509,10403,103,366,366,Independent,2012-04-27 22:39:33+00:00,Sat Apr 28 03:39:33 +0000 2012,35.213719,-80.82639499999998,Burger Joint,Food,2.0,22,2012-04-27,27,0
4510,4510,10405,103,330,330,Independent,2012-04-29 09:40:21+00:00,Sun Apr 29 14:40:21 +0000 2012,35.220398,-80.85536,Gym / Fitness Center,Art&Entertainment,5.0,9,2012-04-29,58,0
4511,4511,10406,103,1193,93,Combined,2012-04-29 14:03:26+00:00,Sun Apr 29 19:03:26 +0000 2012,35.209196,-80.860298,Salon / Barbershop,Shop,5.0,14,2012-04-29,64,0
4512,4512,10408,103,1193,93,Combined,2012-05-03 12:23:29+00:00,Thu May 03 17:23:29 +0000 2012,35.209196,-80.860298,Salon / Barbershop,Shop,5.0,12,2012-05-03,64,0
4513,4513,10409,103,1191,79,Combined,2012-05-03 18:39:05+00:00,Thu May 03 23:39:05 +0000 2012,35.203194,-80.845538,Bank,Shop,3.0,18,2012-05-03,24,0
4514,4514,10410,103,515,515,Independent,2012-05-03 19:01:12+00:00,Fri May 04 00:01:12 +0000 2012,35.240922,-80.812157,Deli / Bodega,Shop,3.0,19,2012-05-03,106,0
4515,4515,10411,103,154,154,Independent,2012-05-03 19:09:47+00:00,Fri May 04 00:09:47 +0000 2012,35.241289,-80.812423,Bakery,Shop,4.0,19,2012-05-03,90,0
4516,4516,10412,103,1193,93,Combined,2012-05-04 09:38:41+00:00,Fri May 04 14:38:41 +0000 2012,35.209196,-80.860298,Salon / Barbershop,Shop,5.0,9,2012-05-04,64,0
4517,4517,10413,103,1234,419,Combined,2012-05-04 19:11:21+00:00,Sat May 05 00:11:21 +0000 2012,35.247129,-80.805308,Bike Shop,Shop,4.0,19,2012-05-04,99,0
4518,4518,10414,103,1234,419,Combined,2012-05-04 20:41:43+00:00,Sat May 05 01:41:43 +0000 2012,35.24681599999999,-80.805837,Eastern European Restaurant,Food,4.0,20,2012-05-04,146,0
4519,4519,10418,103,1193,93,Combined,2012-05-11 13:00:45+00:00,Fri May 11 18:00:45 +0000 2012,35.209196,-80.860298,Salon / Barbershop,Shop,5.0,13,2012-05-11,64,0
4520,4520,10419,103,885,885,Independent,2012-05-11 19:55:44+00:00,Sat May 12 00:55:44 +0000 2012,35.170911,-80.848298,American Restaurant,Food,4.5,19,2012-05-11,26,0
4521,4521,10420,103,330,330,Independent,2012-05-13 11:04:34+00:00,Sun May 13 16:04:34 +0000 2012,35.220398,-80.85536,Gym / Fitness Center,Art&Entertainment,5.0,11,2012-05-13,58,0
4522,4522,10421,103,1186,48,Combined,2012-05-13 12:48:16+00:00,Sun May 13 17:48:16 +0000 2012,35.130482,-80.711585,Seafood Restaurant,Food,4.0,12,2012-05-13,41,0
4523,4523,10422,103,1193,93,Combined,2012-05-13 15:08:18+00:00,Sun May 13 20:08:18 +0000 2012,35.209196,-80.860298,Salon / Barbershop,Shop,5.0,15,2012-05-13,64,0
4524,4524,10423,103,1191,79,Combined,2012-05-13 15:22:37+00:00,Sun May 13 20:22:37 +0000 2012,35.203537,-80.84519300000002,Grocery Store,Food,3.5,15,2012-05-13,17,0
4525,4525,10425,103,1193,93,Combined,2012-05-18 17:40:24+00:00,Fri May 18 22:40:24 +0000 2012,35.209196,-80.860298,Salon / Barbershop,Shop,5.0,17,2012-05-18,64,0
4526,4526,10426,103,60,60,Independent,2012-05-18 19:50:40+00:00,Sat May 19 00:50:40 +0000 2012,35.197676,-80.85284200000002,Sushi Restaurant,Food,4.0,19,2012-05-18,46,0
4527,4527,10428,103,330,330,Independent,2012-05-21 17:40:31+00:00,Mon May 21 22:40:31 +0000 2012,35.220398,-80.85536,Gym / Fitness Center,Art&Entertainment,5.0,17,2012-05-21,58,0
4528,4528,10429,103,1191,79,Combined,2012-05-21 20:13:59+00:00,Tue May 22 01:13:59 +0000 2012,35.203537,-80.84519300000002,Grocery Store,Food,3.5,20,2012-05-21,17,0
4529,4529,10432,103,309,309,Independent,2012-05-26 01:35:45+00:00,Sat May 26 06:35:45 +0000 2012,35.21943800000001,-80.852273,Diner,Food,4.0,1,2012-05-26,22,0
4530,4530,10433,103,1193,93,Combined,2012-05-26 19:11:36+00:00,Sun May 27 00:11:36 +0000 2012,35.209196,-80.860298,Salon / Barbershop,Shop,5.0,19,2012-05-26,64,0
4531,4531,10434,103,1225,269,Combined,2012-05-26 19:27:55+00:00,Sun May 27 00:27:55 +0000 2012,35.219018,-80.81321,American Restaurant,Food,3.5,19,2012-05-26,26,0
4532,4532,10435,103,886,886,Independent,2012-05-27 09:48:02+00:00,Sun May 27 14:48:02 +0000 2012,35.239994,-80.91818,American Restaurant,Food,3.5,9,2012-05-27,26,0
4533,4533,10436,103,125,125,Independent,2012-05-27 10:44:21+00:00,Sun May 27 15:44:21 +0000 2012,35.214332,-80.834484,Department Store,Shop,3.5,10,2012-05-27,62,0
4534,4534,10437,103,668,668,Independent,2012-05-27 11:54:07+00:00,Sun May 27 16:54:07 +0000 2012,35.094831,-80.935437,Gas Station / Garage,Shop,2.0,11,2012-05-27,87,0
4535,4535,10438,103,330,330,Independent,2012-05-27 17:21:29+00:00,Sun May 27 22:21:29 +0000 2012,35.220398,-80.85536,Gym / Fitness Center,Art&Entertainment,5.0,17,2012-05-27,58,0
4536,4536,10439,103,1174,4,Combined,2012-05-27 18:08:59+00:00,Sun May 27 23:08:59 +0000 2012,35.239398,-80.84540600000003,General Entertainment,Art&Entertainment,3.5,18,2012-05-27,115,0
4537,4537,10440,103,1174,4,Combined,2012-05-27 18:15:48+00:00,Sun May 27 23:15:48 +0000 2012,35.23925999999999,-80.84555,Italian Restaurant,Food,4.0,18,2012-05-27,31,0
4538,4538,10441,103,60,60,Independent,2012-05-27 18:54:08+00:00,Sun May 27 23:54:08 +0000 2012,35.197676,-80.85284200000002,Sushi Restaurant,Food,4.0,18,2012-05-27,46,0
4539,4539,10442,103,1218,225,Combined,2012-05-27 22:14:25+00:00,Mon May 28 03:14:25 +0000 2012,35.226261,-80.842659,Hotel,Travel Spot,2.5,22,2012-05-27,10,0
4540,4540,10443,103,1215,217,Combined,2012-05-27 22:49:32+00:00,Mon May 28 03:49:32 +0000 2012,35.225867,-80.84227299999998,Nightclub,Nightlife Spot,2.0,22,2012-05-27,121,0
4541,4541,10444,103,68,68,Independent,2012-05-28 12:23:01+00:00,Mon May 28 17:23:01 +0000 2012,35.213628,-80.832386,Breakfast Spot,Food,4.0,12,2012-05-28,49,0
4542,4542,10445,103,788,788,Independent,2012-05-28 13:17:29+00:00,Mon May 28 18:17:29 +0000 2012,35.087466,-80.87162099999998,Grocery Store,Food,3.5,13,2012-05-28,17,0
4543,4543,10446,103,887,887,Independent,2012-05-28 17:28:23+00:00,Mon May 28 22:28:23 +0000 2012,35.210934,-80.7804,Grocery Store,Food,3.0,17,2012-05-28,17,0
4544,4544,10449,103,114,114,Independent,2012-06-06 19:02:58+00:00,Thu Jun 07 00:02:58 +0000 2012,35.20062,-80.865999,Grocery Store,Food,4.0,19,2012-06-06,17,0
