,Item_id,POI_Type,L2_Category_name,stars,clusters
8232,1224,0,42,1.0,0
8247,1225,0,100,1.0,0
8271,1226,0,100,1.0,0
8273,1227,0,191,1.0,0
8284,1228,0,229,1.0,0
8285,233,1,160,1.0,0
8297,1229,0,55,1.0,0
8321,1230,0,186,1.0,0
8331,192,1,138,1.0,0
8332,301,1,142,1.0,0
8337,1231,0,49,1.0,0
8349,1232,0,50,1.0,0
8350,1233,0,50,1.0,0
8356,135,1,143,1.0,0
8364,1234,0,100,1.0,0
8365,1235,0,58,1.0,0
8369,1236,0,61,1.0,0
8393,1237,0,144,1.0,0
8396,116,1,200,1.0,0
8399,165,1,49,1.0,0
8402,1238,0,142,1.0,0
8410,116,1,219,1.0,0
8415,1239,0,100,1.0,0
8420,132,1,49,1.0,0
8439,204,1,100,1.0,0
8440,1240,0,104,1.0,0
8450,1241,0,42,1.0,0
8460,1242,0,67,1.0,0
8472,1243,0,13,1.0,0
8490,1244,0,227,1.0,0
8501,72,1,49,1.0,0
8523,630,1,210,1.0,0
8531,570,1,55,1.0,0
8539,1245,0,119,1.0,0
8540,340,1,49,1.0,0
8544,33,1,5,1.0,0
8568,1246,0,156,1.0,0
8577,1247,0,187,1.0,0
8596,191,1,118,1.0,0
8597,1248,0,55,1.0,0
8599,1249,0,118,1.0,0
8615,1250,0,63,1.0,0
8620,559,1,213,1.0,0
8637,340,1,196,1.0,0
8671,1251,0,198,1.0,0
8673,1,1,144,1.0,0
8685,179,1,241,1.0,0
8718,1252,0,182,1.0,0
8764,116,1,83,1.0,0
8777,191,1,144,1.0,0
8780,1253,0,105,1.0,0
8782,1254,0,254,1.0,0
8787,465,1,142,1.0,0
8794,1255,0,196,1.0,0
8829,29,1,42,1.0,0
8831,1256,0,49,1.0,0
8832,1257,0,55,1.0,0
8834,191,1,53,1.0,0
8846,1258,0,103,1.0,0
8852,1259,0,215,1.0,0
8853,1260,0,59,1.0,0
8884,1261,0,24,1.0,0
8885,1262,0,25,1.0,0
8892,1263,0,198,1.0,0
8895,954,1,138,1.0,0
8902,1264,0,241,1.0,0
8905,4,1,144,1.0,0
8923,51,1,219,1.0,0
8930,1265,0,241,1.0,0
8956,1266,0,89,1.0,0
8957,1267,0,221,1.0,0
8960,155,1,118,1.0,0
8968,1268,0,120,1.0,0
8970,1269,0,14,1.0,0
8980,1270,0,58,1.0,0
8995,1271,0,93,1.0,0
9016,1272,0,49,1.0,0
9036,1273,0,28,1.0,0
9037,1274,0,131,1.0,0
9039,1,1,55,1.0,0
9046,1275,0,13,1.0,0
9050,1276,0,42,1.0,0
9058,1277,0,100,1.0,0
9061,1278,0,241,1.0,0
9071,1279,1,100,1.0,0
9102,1280,0,22,1.0,0
9115,1281,0,22,1.0,0
9118,70,1,205,1.0,0
9139,32,1,104,1.0,0
9142,1282,0,137,1.0,0
9146,1283,0,49,1.0,0
9152,1284,0,163,1.0,0
9157,1285,0,163,1.0,0
9172,179,1,8,1.0,0
9176,51,1,42,1.0,0
9180,179,1,49,1.0,0
9181,1096,1,116,1.0,0
9198,1286,0,190,1.0,0
9225,122,1,0,1.0,0
9240,378,1,93,1.0,0
9242,1287,0,147,1.0,0
9244,132,1,72,1.0,0
9260,1288,0,176,1.0,0
9272,1289,0,100,1.0,0
9274,570,1,100,1.0,0
9280,1290,0,196,1.0,0
9283,1291,0,49,1.0,0
9288,1292,0,104,1.0,0
9295,1293,0,64,1.0,0
9337,1294,0,49,1.0,0
9344,1295,0,206,1.0,0
9346,1296,0,237,1.0,0
9347,1297,0,50,1.0,0
9348,1298,0,130,1.0,0
9377,263,1,13,1.0,0
9382,179,1,42,1.0,0
9393,135,1,142,1.0,0
9398,135,1,196,1.0,0
9426,1299,0,55,1.0,0
9436,131,1,191,1.0,0
9438,29,1,241,1.0,0
9441,1300,0,55,1.0,0
9450,179,1,80,1.0,0
9488,1,1,8,1.0,0
9511,1301,0,46,1.0,0
9518,1302,0,203,1.0,0
9519,60,1,39,1.0,0
9541,1303,0,200,1.0,0
9554,204,1,93,1.0,0
9569,1304,0,158,1.0,0
9582,880,1,55,1.0,0
9586,1305,0,231,1.0,0
9591,1,1,53,1.0,0
9625,67,1,31,1.0,0
9641,1306,0,49,1.0,0
9643,1307,0,198,1.0,0
9650,1308,0,77,1.0,0
9654,60,1,141,1.0,0
9671,1309,0,142,1.0,0
9673,1310,0,92,1.0,0
9721,1311,0,200,1.0,0
9730,1312,0,100,1.0,0
9769,1313,0,55,1.0,0
9780,1314,0,74,1.0,0
9788,85,1,187,1.0,0
9820,1315,0,175,1.0,0
9843,1316,0,181,1.0,0
9846,1317,0,118,1.0,0
9850,1318,0,13,1.0,0
9881,1319,0,229,1.0,0
9927,1320,0,58,1.0,0
9934,1321,0,116,1.0,0
9935,170,1,118,1.0,0
9937,191,1,206,1.0,0
9939,1322,0,55,1.0,0
9940,1323,0,93,1.0,0
9946,1324,0,32,1.0,0
9962,51,1,8,1.0,0
9965,1325,0,50,1.0,0
9981,1326,0,6,1.0,0
9987,1327,0,94,1.0,0
9998,204,1,108,1.0,0
10001,1328,0,39,1.0,0
10034,1329,0,50,1.0,0
10035,1330,0,200,1.0,0
10047,122,1,187,1.0,0
10063,1331,0,219,1.0,0
10074,1332,0,158,1.0,0
10075,1333,0,49,1.0,0
10076,1334,0,100,1.0,0
10078,1335,0,55,1.0,0
10089,1336,0,100,1.0,0
10095,191,1,40,1.0,0
10102,60,1,36,1.0,0
10108,1337,0,80,1.0,0
10121,190,1,210,1.0,0
10127,1338,0,108,1.0,0
10143,1339,0,100,1.0,0
10166,70,1,80,1.0,0
10174,1340,0,225,1.0,0
10177,1341,0,156,1.0,0
10179,1342,0,137,1.0,0
10183,1343,0,200,1.0,0
10185,610,1,119,1.0,0
10201,340,1,140,1.0,0
10203,340,1,21,1.0,0
10204,340,1,187,1.0,0
10239,1344,0,49,1.0,0
10244,340,1,100,1.0,0
10246,499,1,5,1.0,0
10265,1345,0,50,1.0,0
10266,1346,0,103,1.0,0
10275,1347,0,42,1.0,0
10276,1348,0,237,1.0,0
10286,1349,0,206,1.0,0
10289,630,1,49,1.0,0
10292,1350,0,200,1.0,0
10299,1351,0,55,1.0,0
10317,27,1,138,1.0,0
10320,1352,0,42,1.0,0
10321,1353,0,93,1.0,0
10381,499,1,80,1.0,0
10382,1354,0,22,1.0,0
10393,1355,0,100,1.0,0
10423,1356,0,55,1.0,0
10438,165,1,187,1.0,0
10465,1357,0,42,1.0,0
10482,1358,0,187,1.0,0
10503,1359,0,119,1.0,0
10512,1360,0,200,1.0,0
10515,1361,0,55,1.0,0
10524,1362,0,42,1.0,0
10539,1363,0,130,1.0,0
10563,67,1,221,1.0,0
10565,1364,0,49,1.0,0
10573,1365,0,241,1.0,0
10598,191,1,241,1.0,0
10601,192,1,241,1.0,0
10613,1366,0,5,1.0,0
10628,33,1,157,1.0,0
10629,1367,0,55,1.0,0
10634,1368,0,94,1.0,0
10635,1369,0,58,1.0,0
10671,1370,0,49,1.0,0
10683,1371,0,231,1.0,0
10691,1372,0,200,1.0,0
10698,1373,0,100,1.0,0
10706,1374,0,175,1.0,0
10709,1375,0,49,1.0,0
10712,1376,0,82,1.0,0
10725,85,1,241,1.0,0
10750,1377,0,49,1.0,0
10755,630,1,93,1.0,0
10770,1378,0,100,1.0,0
10830,954,1,89,1.0,0
10848,87,1,119,1.0,0
10867,1379,0,55,1.0,0
10869,1380,0,100,1.0,0
10872,33,1,119,1.0,0
10876,12,1,171,1.0,0
10898,1,1,89,1.0,0
10931,1381,0,229,1.0,0
10944,1382,0,42,1.0,0
10994,1383,0,49,1.0,0
11016,1384,0,181,1.0,0
11020,1385,0,188,1.0,0
11027,1386,0,100,1.0,0
11030,1387,0,42,1.0,0
11045,1388,0,55,1.0,0
11049,1389,0,55,1.0,0
11060,1390,0,236,1.0,0
11064,1391,0,227,1.0,0
11067,1392,0,159,1.0,0
11072,1393,0,172,1.0,0
11083,1394,0,152,1.0,0
11084,1395,0,177,1.0,0
11086,1396,0,226,1.0,0
11108,1397,0,22,1.0,0
11121,1398,0,84,1.0,0
11144,1399,0,200,1.0,0
11148,1400,0,175,1.0,0
11156,33,1,118,1.0,0
11161,1401,0,87,1.0,0
11191,338,1,72,1.0,0
11205,1402,0,74,1.0,0
11262,1403,0,42,1.0,0
11269,1404,0,241,1.0,0
11275,1405,0,22,1.0,0
11277,1406,0,55,1.0,0
11308,1407,0,159,1.0,0
11311,1408,0,40,1.0,0
11348,1409,0,55,1.0,0
11370,1410,0,239,1.0,0
11386,1411,0,22,1.0,0
11389,1412,0,100,1.0,0
11407,85,1,87,1.0,0
11439,1413,0,222,1.0,0
11441,190,1,32,1.0,0
11457,1414,0,100,1.0,0
11458,179,1,160,1.0,0
11459,1415,0,100,1.0,0
11465,1416,0,49,1.0,0
11485,32,1,140,1.0,0
11505,1417,0,158,1.0,0
11517,1418,0,181,1.0,0
11518,1419,0,22,1.0,0
11539,1420,0,175,1.0,0
11568,192,1,118,1.0,0
11588,1421,0,175,1.0,0
11591,1422,0,175,1.0,0
11613,1423,0,49,1.0,0
11626,4,1,210,1.0,0
11627,871,1,100,1.0,0
11630,1424,0,65,1.0,0
11662,1425,0,93,1.0,0
11670,1426,0,28,1.0,0
11680,1427,0,58,1.0,0
11724,1428,0,50,1.0,0
11728,1429,0,130,1.0,0
11730,1430,0,130,1.0,0
11744,1431,0,175,1.0,0
11791,1432,0,22,1.0,0
11797,1433,0,100,1.0,0
11806,1434,0,55,1.0,0
11836,1435,0,50,1.0,0
11848,630,1,241,1.0,0
11852,67,1,195,1.0,0
11862,67,1,138,1.0,0
11863,1436,0,196,1.0,0
11879,423,1,206,1.0,0
11884,1437,0,61,1.0,0
11895,1438,0,207,1.0,0
11900,1439,0,50,1.0,0
11902,366,1,187,1.0,0
11955,179,1,40,1.0,0
11986,1440,0,40,1.0,0
12003,1441,0,190,1.0,0
12012,1442,0,181,1.0,0
12021,1443,0,14,1.0,0
12051,1444,0,61,1.0,0
12079,1445,0,119,1.0,0
12131,786,1,40,1.0,0
12153,1446,0,50,1.0,0
12154,499,1,49,1.0,0
12157,1447,0,100,1.0,0
12161,1448,0,100,1.0,0
12164,1449,0,74,1.0,0
12173,1450,0,138,1.0,0
12179,1451,0,49,1.0,0
12207,1452,0,119,1.0,0
12223,1453,0,77,1.0,0
12228,1454,0,183,1.0,0
12233,1455,0,58,1.0,0
12245,1456,0,98,1.0,0
12259,1457,0,27,1.0,0
12264,1458,0,50,1.0,0
12266,122,1,160,1.0,0
12312,542,1,231,1.0,0
12321,1459,0,21,1.0,0
12327,1460,0,237,1.0,0
12366,1461,0,49,1.0,0
12393,1462,0,13,1.0,0
12395,1463,0,108,1.0,0
12421,1464,0,42,1.0,0
12424,1465,0,42,1.0,0
12428,44,1,42,1.0,0
12432,191,1,210,1.0,0
12444,1466,0,138,1.0,0
12449,190,1,17,1.0,0
12453,1467,0,181,1.0,0
12457,1468,0,93,1.0,0
12476,165,1,53,1.0,0
12486,1469,0,42,1.0,0
12487,1470,0,210,1.0,0
12505,1471,0,118,1.0,0
12540,1472,0,229,1.0,0
12596,1473,0,141,1.0,0
12597,1474,0,19,1.0,0
12607,1475,0,55,1.0,0
12611,1476,0,55,1.0,0
12614,1477,0,48,1.0,0
12630,1478,0,191,1.0,0
12651,1479,0,49,1.0,0
12652,233,1,81,1.0,0
12654,1480,0,50,1.0,0
12681,1481,0,104,1.0,0
12709,87,1,207,1.0,0
12822,1482,0,25,1.0,0
12823,1483,0,179,1.0,0
12837,1484,0,40,1.0,0
12885,1485,0,150,1.0,0
12902,542,1,144,1.0,0
12905,1486,0,61,1.0,0
12908,132,1,104,1.0,0
12911,1487,0,171,1.0,0
12914,1488,0,55,1.0,0
12923,1489,0,195,1.0,0
12928,1490,0,232,1.0,0
12936,1491,0,210,1.0,0
12947,1492,0,116,1.0,0
12991,70,1,21,1.0,0
13004,70,1,223,1.0,0
13006,1493,0,14,1.0,0
13025,33,1,219,1.0,0
13049,1494,0,93,1.0,0
13079,1495,0,201,1.0,0
13094,1496,0,151,1.0,0
13111,1497,0,210,1.0,0
13134,1498,0,246,1.0,0
13136,1499,0,50,1.0,0
13138,165,1,200,1.0,0
13155,1500,0,13,1.0,0
13167,1501,0,158,1.0,0
13175,499,1,196,1.0,0
13212,1502,0,128,1.0,0
13220,1503,0,22,1.0,0
13246,1504,0,81,1.0,0
13251,1505,0,55,1.0,0
13266,1506,0,206,1.0,0
13268,1507,0,55,1.0,0
13272,1508,0,49,1.0,0
13273,1509,0,191,1.0,0
13296,1510,0,42,1.0,0
13298,1511,0,100,1.0,0
13300,1512,0,182,1.0,0
13368,233,1,108,1.0,0
13377,1,1,108,1.0,0
13399,1513,0,175,1.0,0
13412,1514,0,49,1.0,0
13433,1515,0,210,1.0,0
13452,1516,0,256,1.0,0
13453,1517,0,188,1.0,0
13462,1518,0,55,1.0,0
13463,340,1,130,1.0,0
13464,1519,0,210,1.0,0
13486,1520,0,100,1.0,0
13490,1521,0,93,1.0,0
13497,1522,0,106,1.0,0
13507,338,1,108,1.0,0
13511,1523,0,55,1.0,0
13514,1524,0,89,1.0,0
13515,30,1,205,1.0,0
13517,1525,0,100,1.0,0
13531,1526,0,40,1.0,0
13532,1527,0,55,1.0,0
13536,1528,0,186,1.0,0
13540,1529,0,100,1.0,0
13544,1530,0,227,1.0,0
13554,33,1,241,1.0,0
13556,1531,0,118,1.0,0
13595,505,1,176,1.0,0
13597,1,1,241,1.0,0
13602,1532,0,42,1.0,0
13651,1533,0,33,1.0,0
13672,1534,0,119,1.0,0
13673,1535,0,49,1.0,0
13675,366,1,195,1.0,0
13676,1536,0,227,1.0,0
13681,1537,0,5,1.0,0
13691,263,1,49,1.0,0
13721,1538,0,138,1.0,0
13749,1539,0,196,1.0,0
13798,465,1,210,1.0,0
13800,1540,0,114,1.0,0
13803,465,1,103,1.0,0
13804,57,1,137,1.0,0
13807,465,1,235,1.0,0
13819,1541,0,114,1.0,0
13824,1542,0,15,1.0,0
13829,190,1,146,1.0,0
13858,1543,0,205,1.0,0
13867,1544,0,150,1.0,0
13872,1545,0,55,1.0,0
13885,1546,0,49,1.0,0
13936,542,1,138,1.0,0
13945,559,1,142,1.0,0
13953,1547,0,121,1.0,0
13954,1548,0,55,1.0,0
14000,1549,0,93,1.0,0
14023,1550,0,42,1.0,0
14086,1551,0,117,1.0,0
14096,1552,0,181,1.0,0
14113,67,1,115,1.0,0
14154,1553,0,22,1.0,0
14201,1554,0,39,1.0,0
14211,1555,0,147,1.0,0
14215,1556,0,100,1.0,0
14254,1557,0,100,1.0,0
14257,1558,0,159,1.0,0
14263,1559,0,50,1.0,0
14271,1560,0,61,1.0,0
14309,1561,0,10,1.0,0
14310,1562,0,181,1.0,0
14336,1563,0,13,1.0,0
14370,1564,0,55,1.0,0
14390,1565,0,195,1.0,0
14417,589,1,206,1.0,0
14418,1566,0,226,1.0,0
14441,1567,0,179,1.0,0
14446,1568,0,191,1.0,0
14470,1569,0,42,1.0,0
14475,1570,0,89,1.0,0
14479,1571,0,93,1.0,0
14517,1572,0,5,1.0,0
14530,182,1,220,1.0,0
14531,1573,0,144,1.0,0
14535,192,1,237,1.0,0
14568,87,1,194,1.0,0
14604,496,1,22,1.0,0
14612,1574,0,80,1.0,0
14657,170,1,231,1.0,0
14706,1575,0,100,1.0,0
14727,1576,0,210,1.0,0
14749,1577,0,55,1.0,0
14767,122,1,87,1.0,0
14775,1578,0,55,1.0,0
14796,1579,0,56,1.0,0
14814,1580,0,252,1.0,0
14817,190,1,21,1.0,0
14826,1581,0,13,1.0,0
14871,423,1,55,1.0,0
14875,1582,0,72,1.0,0
14903,1583,0,134,1.0,0
14907,1584,0,13,1.0,0
14937,1585,0,119,1.0,0
14950,954,1,70,1.0,0
14964,954,1,159,1.0,0
15021,51,1,21,1.0,0
15063,1586,0,0,1.0,0
15070,1587,0,49,1.0,0
15075,191,1,13,1.0,0
15080,1588,0,196,1.0,0
15096,1589,0,100,1.0,0
15108,1590,0,187,1.0,0
15112,1591,0,93,1.0,0
15114,1592,0,49,1.0,0
15122,159,1,108,1.0,0
15130,134,1,80,1.0,0
15132,1593,0,49,1.0,0
15134,1594,0,21,1.0,0
15149,1595,0,100,1.0,0
15177,51,1,221,1.0,0
15189,1596,0,228,1.0,0
15205,1597,0,147,1.0,0
15252,1598,0,55,1.0,0
15272,1599,0,49,1.0,0
15296,1600,0,254,1.0,0
15304,1,1,80,1.0,0
15385,1601,0,195,1.0,0
15399,56,1,130,1.0,0
15402,1602,0,114,1.0,0
15431,1603,0,74,1.0,0
15456,319,1,195,1.0,0
15462,1604,0,219,1.0,0
15474,30,1,130,1.0,0
15498,1605,0,210,1.0,0
15516,116,1,160,1.0,0
15517,1606,0,196,1.0,0
15546,1607,0,42,1.0,0
15553,1608,0,49,1.0,0
15554,1609,0,161,1.0,0
15556,1610,0,42,1.0,0
15638,1611,0,13,1.0,0
15699,1612,0,19,1.0,0
15713,125,1,231,1.0,0
15722,1613,0,99,1.0,0
15724,804,1,200,1.0,0
15778,1614,0,100,1.0,0
15779,1615,0,49,1.0,0
15780,610,1,55,1.0,0
15782,1616,0,55,1.0,0
15825,306,1,42,1.0,0
15826,1617,0,13,1.0,0
15832,1618,0,100,1.0,0
15861,1619,0,191,1.0,0
15868,301,1,5,1.0,0
15904,1620,0,172,1.0,0
15929,148,1,241,1.0,0
15934,1621,0,4,1.0,0
15944,1622,0,90,1.0,0
15954,1623,0,90,1.0,0
15965,233,1,8,1.0,0
16058,1624,0,181,1.0,0
16076,1625,0,210,1.0,0
16082,1626,0,55,1.0,0
16151,1627,0,216,1.0,0
16193,1628,0,190,1.0,0
16195,1629,0,88,1.0,0
16199,179,1,170,1.0,0
16214,1630,0,42,1.0,0
16228,1,1,191,1.0,0
16237,378,1,104,1.0,0
16240,179,1,21,1.0,0
16247,1631,0,39,1.0,0
16262,1632,0,24,1.0,0
16289,1633,0,55,1.0,0
16315,1634,0,158,1.0,0
16316,1635,0,146,1.0,0
16317,1636,0,229,1.0,0
16385,1637,0,210,1.0,0
16399,1638,0,112,1.0,0
16402,1639,0,55,1.0,0
16404,1640,0,24,1.0,0
16422,1641,0,55,1.0,0
16431,1642,0,112,1.0,0
16462,570,1,138,1.0,0
16471,125,1,130,1.0,0
16482,1643,0,13,1.0,0
16501,1644,0,109,1.0,0
16519,1645,0,150,1.0,0
16520,1646,0,58,1.0,0
16543,1647,0,150,1.0,0
16558,1648,0,181,1.0,0
16581,1649,0,77,1.0,0
16604,12,1,224,1.0,0
16608,1650,0,163,1.0,0
16613,1651,0,13,1.0,0
16662,1652,0,55,1.0,0
16732,1653,0,63,1.0,0
16810,1654,0,49,1.0,0
16826,70,1,141,1.0,0
16852,1655,0,109,1.0,0
16910,54,1,89,1.0,0
16920,1656,0,190,1.0,0
17011,1657,0,114,1.0,0
17013,155,1,138,1.0,0
17032,1658,0,55,1.0,0
17035,1659,0,226,1.0,0
17121,191,1,138,1.0,0
17124,89,1,138,1.0,0
17174,1660,0,55,1.0,0
17178,1661,0,42,1.0,0
17185,70,1,104,1.0,0
17249,1662,0,119,1.0,0
17290,499,1,42,1.0,0
17302,559,1,159,1.0,0
17309,559,1,40,1.0,0
17316,559,1,118,1.0,0
17356,1663,0,54,1.0,0
17361,1664,0,54,1.0,0
17365,1665,0,42,1.0,0
17368,1666,0,42,1.0,0
17388,1667,0,2,1.0,0
17401,1668,0,206,1.0,0
17438,191,1,49,1.0,0
17448,1669,0,119,1.0,0
17453,1670,0,227,1.0,0
17463,1671,0,92,1.0,0
17464,1672,0,27,1.0,0
17488,301,1,8,1.0,0
17506,165,1,130,1.0,0
17511,1,1,188,1.0,0
17523,1673,0,158,1.0,0
17529,465,1,195,1.0,0
17534,1674,0,174,1.0,0
17561,1675,0,191,1.0,0
17575,1676,0,142,1.0,0
17607,132,1,93,1.0,0
17644,1677,0,185,1.0,0
17666,1678,0,208,1.0,0
17688,1679,0,226,1.0,0
17715,1680,0,175,1.0,0
17731,1681,0,142,1.0,0
17749,1682,0,52,1.0,0
17769,125,1,104,1.0,0
17790,1683,0,237,1.0,0
17796,125,1,196,1.0,0
17806,1684,0,144,1.0,0
17842,1685,0,175,1.0,0
17851,122,1,196,1.0,0
17882,1686,0,241,1.0,0
17895,1687,0,227,1.0,0
17898,1688,0,229,1.0,0
17902,1689,0,42,1.0,0
17945,1690,0,39,1.0,0
18047,1691,0,55,1.0,0
18049,1692,0,241,1.0,0
18061,1693,0,131,1.0,0
18093,122,1,248,1.0,0
18104,1694,0,200,1.0,0
18124,1695,0,196,1.0,0
18132,1696,0,239,1.0,0
18168,1697,0,41,1.0,0
18195,116,1,120,1.0,0
18197,1698,0,49,1.0,0
18288,1699,0,39,1.0,0
18356,423,1,53,1.0,0
18377,170,1,227,1.0,0
18419,1700,0,44,1.0,0
18445,1,1,5,1.0,0
18471,1701,0,251,1.0,0
18482,1702,0,55,1.0,0
18530,499,1,100,1.0,0
18533,60,1,81,1.0,0
18542,1703,0,45,1.0,0
18625,499,1,192,1.0,0
18628,1704,0,126,1.0,0
18787,132,1,142,1.0,0
18854,1705,0,55,1.0,0
18923,1706,0,121,1.0,0
18933,1707,0,55,1.0,0
18971,1708,0,195,1.0,0
18973,1709,0,26,1.0,0
18981,1710,0,241,1.0,0
18982,1711,0,175,1.0,0
18995,301,1,134,1.0,0
19044,1712,0,27,1.0,0
19091,204,1,87,1.0,0
19128,1713,0,22,1.0,0
19130,1714,0,100,1.0,0
19139,1715,0,22,1.0,0
19204,1716,0,138,1.0,0
19212,1717,0,211,1.0,0
19338,1718,0,89,1.0,0
19360,182,1,188,1.0,0
19373,29,1,49,1.0,0
19378,1719,0,23,1.0,0
19410,1720,0,127,1.0,0
19444,226,1,118,1.0,0
19478,1721,0,198,1.0,0
19488,132,1,103,1.0,0
19492,1722,0,159,1.0,0
19504,1723,0,238,1.0,0
19505,1724,0,100,1.0,0
19532,1725,0,13,1.0,0
19594,31,1,89,1.0,0
19656,116,1,241,1.0,0
19700,1726,0,163,1.0,0
19715,1727,0,117,1.0,0
19733,1728,0,100,1.0,0
19766,1729,0,55,1.0,0
19768,1730,0,55,1.0,0
19773,1731,0,55,1.0,0
19792,1732,0,179,1.0,0
19812,1733,0,55,1.0,0
19817,1734,0,49,1.0,0
19895,1735,0,88,1.0,0
19896,1736,0,88,1.0,0
19921,1737,0,196,1.0,0
19929,1738,0,96,1.0,0
19961,1739,0,42,1.0,0
19976,1740,0,5,1.0,0
20017,378,1,147,1.0,0
20044,32,1,205,1.0,0
20104,1741,0,118,1.0,0
20187,1742,0,50,1.0,0
20211,1743,0,198,1.0,0
20247,1744,0,164,1.0,0
20321,57,1,210,1.0,0
20337,1745,0,186,1.0,0
20357,190,1,231,1.0,0
20370,1746,0,100,1.0,0
20382,1747,0,13,1.0,0
20390,1748,0,119,1.0,0
20438,1749,0,248,1.0,0
20449,192,1,87,1.0,0
20454,33,1,120,1.0,0
20539,1750,0,120,1.0,0
20559,170,1,8,1.0,0
20569,1751,0,255,1.0,0
20574,1752,0,163,1.0,0
20654,1753,0,147,1.0,0
20663,1754,0,238,1.0,0
20711,1755,0,122,1.0,0
20745,1756,0,13,1.0,0
20755,1757,0,22,1.0,0
20854,1758,0,195,1.0,0
20859,1759,0,187,1.0,0
20865,1760,0,121,1.0,0
20932,1761,0,104,1.0,0
20966,1762,0,227,1.0,0
21013,89,1,160,1.0,0
21017,1763,0,175,1.0,0
21042,1764,0,187,1.0,0
21081,1765,0,58,1.0,0
21091,1766,0,210,1.0,0
21123,1767,0,139,1.0,0
21139,1768,0,93,1.0,0
21167,1769,0,200,1.0,0
21211,132,1,22,1.0,0
21221,1770,0,74,1.0,0
21222,1771,0,13,1.0,0
21287,1772,0,50,1.0,0
21294,1773,0,27,1.0,0
21295,1774,0,27,1.0,0
21333,1775,0,24,1.0,0
21408,1776,0,138,1.0,0
21412,114,1,206,1.0,0
21417,1777,0,231,1.0,0
21478,1778,0,42,1.0,0
21509,56,1,248,1.0,0
21542,1779,0,74,1.0,0
21550,1780,0,229,1.0,0
21573,340,1,87,1.0,0
21583,1781,0,191,1.0,0
21671,1782,0,122,1.0,0
21673,88,1,42,1.0,0
21737,1783,0,202,1.0,0
21779,56,1,107,1.0,0
21787,1784,0,169,1.0,0
21799,1785,0,55,1.0,0
21889,1786,0,228,1.0,0
21955,1787,0,195,1.0,0
22008,1788,0,222,1.0,0
22225,1789,0,175,1.0,0
22256,1790,0,142,1.0,0
22296,1791,0,195,1.0,0
22402,1792,0,78,1.0,0
22596,122,1,210,1.0,0
22613,1793,0,55,1.0,0
22630,1794,0,100,1.0,0
22638,1795,0,60,1.0,0
22652,1796,0,248,1.0,0
22660,1797,0,50,1.0,0
22662,1798,0,114,1.0,0
22703,1799,0,100,1.0,0
22716,1800,0,151,1.0,0
22732,319,1,159,1.0,0
22774,1801,0,100,1.0,0
22775,1802,0,175,1.0,0
22811,179,1,246,1.0,0
22861,319,1,49,1.0,0
22910,582,1,237,1.0,0
22932,1803,0,60,1.0,0
23016,1804,0,167,1.0,0
23022,1805,0,178,1.0,0
23048,155,1,130,1.0,0
23055,1806,0,165,1.0,0
23145,1807,0,50,1.0,0
23184,1808,0,239,1.0,0
23206,1809,0,200,1.0,0
23223,1810,0,100,1.0,0
23247,1811,0,175,1.0,0
23287,1812,0,184,1.0,0
23351,1813,0,114,1.0,0
23428,1814,0,42,1.0,0
23433,1815,0,164,1.0,0
23568,1816,0,119,1.0,0
23594,1817,0,13,1.0,0
23677,1818,0,27,1.0,0
23736,1819,0,54,1.0,0
23772,1820,0,198,1.0,0
23941,1821,0,94,1.0,0
24006,1822,0,100,1.0,0
24117,1823,0,13,1.0,0
24173,1824,0,22,1.0,0
24191,1825,0,13,1.0,0
24206,306,1,241,1.0,0
24217,306,1,144,1.0,0
24302,1826,0,221,1.0,0
24311,1827,0,14,1.0,0
24326,1828,0,163,1.0,0
24355,1829,0,27,1.0,0
24387,1830,0,195,1.0,0
24484,1831,0,254,1.0,0
24556,366,1,171,1.0,0
24579,1832,0,49,1.0,0
24611,1833,0,216,1.0,0
24654,1834,0,138,1.0,0
24729,1835,0,167,1.0,0
24790,1836,0,55,1.0,0
24795,1837,0,137,1.0,0
24917,1838,0,229,1.0,0
24938,132,1,144,1.0,0
24944,1839,0,239,1.0,0
24949,1840,0,159,1.0,0
24950,1841,0,234,1.0,0
25096,1842,0,100,1.0,0
25154,340,1,120,1.0,0
25161,1843,0,119,1.0,0
25170,1844,0,37,1.0,0
25188,1845,0,111,1.0,0
25202,1846,0,240,1.0,0
25203,1847,0,119,1.0,0
25211,1848,0,190,1.0,0
25373,1849,0,67,1.0,0
25573,1850,0,258,1.0,0
25588,1851,0,100,1.0,0
25699,307,1,108,1.0,0
25729,165,1,257,1.0,0
25821,1852,0,126,1.0,0
25886,1853,0,153,1.0,0
25888,1854,0,58,1.0,0
25893,1855,0,238,1.0,0
25917,1856,0,130,1.0,0
25929,1857,0,241,1.0,0
25991,1858,0,119,1.0,0
26047,4,1,77,1.0,0
26064,1859,0,94,1.0,0
26070,1860,0,167,1.0,0
26082,1861,0,50,1.0,0
26241,1862,0,191,1.0,0
26327,1863,0,119,1.0,0
26410,1864,0,27,1.0,0
26417,1865,0,205,1.0,0
26457,1866,0,40,1.0,0
26462,1867,0,56,1.0,0
26476,1868,0,137,1.0,0
26516,1869,0,144,1.0,0
26612,306,1,21,1.0,0
26731,1870,0,181,1.0,0
26762,1871,0,119,1.0,0
26766,1872,0,237,1.0,0
27096,1873,0,120,1.0,0
27108,1874,0,145,1.0,0
27111,301,1,55,1.0,0
27112,1875,0,67,1.0,0
