Location_id,Item_id,POI_Type,User_id,Latitude,Longitude,Time,Date,POI,Category,name,stars,L2_Category_name,clusters,L1_Category_name,L1_Category,counts,new_time
55,39,1,126,35.086628999999995,-80.879738,12:20:20,2012516,Combined,Paper / Office Supplies Store,Office Depot,3.0,13,6,5,Shop & Service,2,12
225,39,1,126,35.088665,-80.878468,17:09:16,2012516,Combined,Sandwich Place,Subway,2.5,29,6,2,Food,2,17
31,28,1,126,35.082128999999995,-80.876713,0:49:44,2012527,Combined,Mall,Carolina Place Mall,3.5,22,6,5,Shop & Service,3,0
36,31,0,126,35.090421,-80.85618199999998,18:33:50,2012527,Independent,Hardware Store,Lowe's Home Improvement Warehouse Stores,2.0,26,6,5,Shop & Service,3,18
1259,482,1,126,35.070197,-80.843533,22:51:09,2012527,Combined,BBQ Joint,Midwood Smokehouse,4.0,18,6,2,Food,3,22
681,483,1,126,35.068837,-80.843188,18:30:41,2012528,Combined,Burger Joint,Red Robin Gourmet Burgers,3.0,33,6,2,Food,2,18
1260,867,0,126,35.07862,-80.817436,20:18:33,2012528,Independent,Pet Store,Complete Petmart,3.0,23,7,5,Shop & Service,2,20
55,39,1,126,35.086628999999995,-80.879738,12:31:14,2012608,Combined,Paper / Office Supplies Store,Office Depot,3.0,13,6,5,Shop & Service,2,12
66,54,1,126,35.130752,-80.711596,19:00:16,2012608,Combined,Music Store,Guitar Center,3.0,40,8,5,Shop & Service,2,19
55,39,1,126,35.086628999999995,-80.879738,20:24:16,2012630,Combined,Paper / Office Supplies Store,Office Depot,3.0,13,6,5,Shop & Service,2,20
225,39,1,126,35.088665,-80.878468,22:46:47,2012630,Combined,Sandwich Place,Subway,2.5,29,6,2,Food,2,22
55,39,1,126,35.086628999999995,-80.879738,12:29:07,2012705,Combined,Paper / Office Supplies Store,Office Depot,3.0,13,6,5,Shop & Service,2,12
31,28,1,126,35.082128999999995,-80.876713,20:16:16,2012705,Combined,Mall,Carolina Place Mall,3.5,22,6,5,Shop & Service,2,20
1259,482,1,126,35.070197,-80.843533,1:33:16,2012728,Combined,BBQ Joint,Midwood Smokehouse,4.0,18,6,2,Food,3,1
55,39,1,126,35.086628999999995,-80.879738,17:42:35,2012728,Combined,Paper / Office Supplies Store,Office Depot,3.0,13,6,5,Shop & Service,3,17
225,39,1,126,35.088665,-80.878468,21:18:12,2012728,Combined,Sandwich Place,Subway,2.5,29,6,2,Food,3,21
55,39,1,126,35.086628999999995,-80.879738,19:25:34,2012811,Combined,Paper / Office Supplies Store,Office Depot,3.0,13,6,5,Shop & Service,3,19
1067,742,0,126,35.087115999999995,-80.850449,19:43:59,2012811,Independent,Fast Food Restaurant,Jack In the Box,2.0,27,6,2,Food,3,19
31,28,1,126,35.082128999999995,-80.876713,23:00:16,2012811,Combined,Mall,Carolina Place Mall,3.5,22,6,5,Shop & Service,3,23
0,0,0,126,35.225884,-80.85289499999998,0:23:39,2012818,Independent,Football Stadium,Bank of America Stadium,4.0,0,0,0,Arts & Entertainment,4,0
55,39,1,126,35.086628999999995,-80.879738,22:58:36,2012818,Combined,Paper / Office Supplies Store,Office Depot,3.0,13,6,5,Shop & Service,4,22
1038,721,0,126,35.083786,-80.886957,23:09:05,2012818,Independent,Car Wash,Autobell Car Wash,2.0,73,6,5,Shop & Service,4,23
1038,721,0,126,35.083786,-80.886957,23:09:42,2012818,Independent,Car Wash,Autobell Car Wash,2.0,73,6,5,Shop & Service,4,23
744,291,1,127,35.219004,-80.812564,2:32:14,2012527,Combined,Karaoke Bar,Petra's Bar,4.0,134,1,1,Nightlife Spot,3,2
616,291,1,127,35.219486,-80.81188900000002,4:04:58,2012527,Combined,Bar,Thomas Street Tavern,4.0,7,1,1,Nightlife Spot,3,4
620,440,0,127,35.221289,-80.817323,4:42:27,2012527,Independent,Dive Bar,The Thirsty Beaver,4.5,150,1,1,Nightlife Spot,3,4
744,291,1,127,35.219004,-80.812564,5:12:32,2013202,Combined,Karaoke Bar,Petra's Bar,4.0,134,1,1,Nightlife Spot,2,5
554,291,1,127,35.219018,-80.81321,6:32:30,2013202,Combined,American Restaurant,Diamond Restaurant,3.5,32,1,2,Food,2,6
744,291,1,127,35.219004,-80.812564,2:41:30,2013203,Combined,Karaoke Bar,Petra's Bar,4.0,134,1,1,Nightlife Spot,2,2
103,78,1,127,35.211965,-80.83537,20:38:23,2013203,Combined,Grocery Store,Trader Joe's,4.5,19,0,5,Shop & Service,2,20
397,4,1,128,35.239398,-80.84540600000003,15:26:55,2012406,Combined,General Entertainment,AvidXChange Music Factory,3.5,117,0,0,Arts & Entertainment,3,15
706,4,1,128,35.23919799999999,-80.845362,15:27:18,2012406,Combined,Nightclub,Club One,2.5,123,0,1,Nightlife Spot,3,15
648,457,0,128,35.226405,-80.893823,15:53:35,2012406,Independent,Department Store,Walmart Supercenter,2.0,61,2,5,Shop & Service,3,15
397,4,1,128,35.239398,-80.84540600000003,3:37:02,2012414,Combined,General Entertainment,AvidXChange Music Factory,3.5,117,0,0,Arts & Entertainment,2,3
706,4,1,128,35.23919799999999,-80.845362,3:37:41,2012414,Combined,Nightclub,Club One,2.5,123,0,1,Nightlife Spot,2,3
397,4,1,128,35.239398,-80.84540600000003,22:31:42,2012506,Combined,General Entertainment,AvidXChange Music Factory,3.5,117,0,0,Arts & Entertainment,2,22
392,281,0,128,35.24060700000001,-80.845191,22:32:11,2012506,Independent,Beer Garden,VBGB Beer Hall and Garden,4.5,113,0,9,Event,2,22
539,4,1,128,35.238925,-80.845084,2:28:25,2012512,Combined,Bar,Small Bar,3.0,7,0,1,Nightlife Spot,2,2
706,4,1,128,35.23919799999999,-80.845362,3:54:54,2012512,Combined,Nightclub,Club One,2.5,123,0,1,Nightlife Spot,2,3
24,21,1,128,35.225244,-80.842004,3:21:10,2012514,Combined,Bowling Alley,StrikeCity,3.0,17,0,0,Arts & Entertainment,2,3
688,21,1,128,35.22569199999999,-80.84193,18:44:27,2012514,Combined,Burrito Place,Vida Mexican Kitchen y Cantina,3.5,49,0,2,Food,2,18
624,221,1,128,35.24788,-80.804425,4:18:35,2012515,Combined,Bar,The Dog Bar,4.0,7,1,1,Nightlife Spot,2,4
446,317,0,128,35.23698,-80.881222,7:11:52,2012515,Independent,Burger Joint,Cook Out,3.5,33,0,2,Food,2,7
397,4,1,128,35.239398,-80.84540600000003,21:19:57,2012518,Combined,General Entertainment,AvidXChange Music Factory,3.5,117,0,0,Arts & Entertainment,2,21
539,4,1,128,35.238925,-80.845084,21:20:44,2012518,Combined,Bar,Small Bar,3.0,7,0,1,Nightlife Spot,2,21
799,225,1,128,35.228885,-80.84294399999997,0:00:47,2012526,Combined,New American Restaurant,Sophia's Lounge,4.0,163,0,2,Food,3,0
397,4,1,128,35.239398,-80.84540600000003,3:57:47,2012526,Combined,General Entertainment,AvidXChange Music Factory,3.5,117,0,0,Arts & Entertainment,3,3
706,4,1,128,35.23919799999999,-80.845362,3:58:16,2012526,Combined,Nightclub,Club One,2.5,123,0,1,Nightlife Spot,3,3
1261,868,0,128,35.233001,-80.870361,16:22:12,2012603,Independent,Residential Building (Apartment / Condo),Wesley Village,2.0,112,0,8,Residence,4,16
661,466,0,128,35.229137,-80.867397,17:14:09,2012603,Independent,American Restaurant,Pinky's Westside Grill,4.0,32,0,2,Food,4,17
397,4,1,128,35.239398,-80.84540600000003,23:14:04,2012603,Combined,General Entertainment,AvidXChange Music Factory,3.5,117,0,0,Arts & Entertainment,4,23
539,4,1,128,35.238925,-80.845084,23:15:38,2012603,Combined,Bar,Small Bar,3.0,7,0,1,Nightlife Spot,4,23
397,4,1,128,35.239398,-80.84540600000003,8:43:17,2012915,Combined,General Entertainment,AvidXChange Music Factory,3.5,117,0,0,Arts & Entertainment,2,8
380,273,0,128,35.240449,-80.846071,8:43:26,2012915,Independent,Diner,Mattie's Diner,4.0,25,0,2,Food,2,8
24,21,1,128,35.225244,-80.842004,4:22:01,2013211,Combined,Bowling Alley,StrikeCity,3.0,17,0,0,Arts & Entertainment,3,4
1262,225,1,128,35.228519,-80.84231199999998,6:10:30,2013211,Combined,Nightclub,Roxbury,3.5,123,0,1,Nightlife Spot,3,6
371,270,0,128,35.22786,-80.844004,6:10:53,2013211,Independent,Bar,Tilt on Trade,4.5,7,0,1,Nightlife Spot,3,6
799,225,1,128,35.228885,-80.84294399999997,1:06:11,2013314,Combined,New American Restaurant,Sophia's Lounge,4.0,163,0,2,Food,2,1
476,228,1,128,35.225867,-80.84227299999998,4:41:50,2013314,Combined,Nightclub,Suite,2.0,123,0,1,Nightlife Spot,2,4
489,348,0,129,35.139972,-80.717152,13:55:08,2012422,Independent,Breakfast Spot,IHOP,2.5,51,8,2,Food,2,13
1263,869,0,129,35.053362,-80.811696,15:35:08,2012422,Independent,Butcher,The Butcher's Market,4.0,184,7,2,Food,2,15
972,28,1,129,35.082358,-80.876429,0:06:56,2012707,Combined,Clothing Store,Express,3.5,76,6,5,Shop & Service,2,0
1264,538,1,129,35.128112,-80.702986,18:48:44,2012707,Combined,Dessert Shop,Sweet Frog Premium Frozen Yogurt,4.0,45,8,2,Food,2,18
967,670,0,129,35.327626,-80.71236800000001,0:01:11,2012812,Independent,Music Venue,PNC Music Pavilion,3.0,100,5,0,Arts & Entertainment,2,0
1136,787,0,129,35.146108,-80.724825,3:17:55,2012812,Independent,Wings Joint,Buffalo Wild Wings,2.5,92,8,2,Food,2,3
1265,870,0,129,35.115741,-80.69717,13:38:13,2013512,Independent,Church,Elevation Church - Matthews,4.0,35,8,6,Professional & Other Places,2,13
1266,36,1,129,35.054181,-80.848198,21:27:19,2013512,Combined,American Restaurant,Fox & Hound,2.5,32,6,2,Food,2,21
1267,871,0,130,35.130166,-80.779523,22:08:19,2013125,Independent,Residential Building (Apartment / Condo),The Reserve at Providence by Pegasus Residential,1.0,112,8,8,Residence,2,22
522,225,1,130,35.227031,-80.840664,22:56:11,2013125,Combined,American Restaurant,Buckhead Saloon,3.0,32,0,2,Food,2,22
892,617,0,130,35.245263,-80.809443,18:07:05,2013127,Independent,Brewery,Heist Brewery,3.5,1,1,1,Nightlife Spot,2,18
619,439,0,130,35.24756,-80.805164,21:06:57,2013127,Independent,Bar,Solstice Tavern,3.0,7,1,1,Nightlife Spot,2,21
616,291,1,130,35.219486,-80.81188900000002,5:37:35,2013202,Combined,Bar,Thomas Street Tavern,4.0,7,1,1,Nightlife Spot,3,5
410,296,0,130,35.108196,-80.882075,18:19:36,2013202,Independent,Automotive Shop,Discount Tire,4.5,21,6,5,Shop & Service,3,18
1267,871,0,130,35.130166,-80.779523,23:04:59,2013202,Independent,Residential Building (Apartment / Condo),The Reserve at Providence by Pegasus Residential,1.0,112,8,8,Residence,3,23
200,52,1,130,35.160424,-80.88639,1:56:14,2013203,Combined,Strip Club,The Men's Club of Charlotte,3.5,81,3,1,Nightlife Spot,3,1
476,228,1,130,35.225867,-80.84227299999998,5:07:08,2013203,Combined,Nightclub,Suite,2.0,123,0,1,Nightlife Spot,3,5
200,52,1,130,35.160424,-80.88639,8:21:01,2013203,Combined,Strip Club,The Men's Club of Charlotte,3.5,81,3,1,Nightlife Spot,3,8
541,385,0,130,35.220555,-80.85126899999999,4:52:05,2013211,Independent,Strip Club,Uptown Cabaret,2.5,81,0,1,Nightlife Spot,2,4
1267,871,0,130,35.130166,-80.779523,12:20:04,2013211,Independent,Residential Building (Apartment / Condo),The Reserve at Providence by Pegasus Residential,1.0,112,8,8,Residence,2,12
1267,871,0,130,35.130166,-80.779523,2:10:21,2013216,Independent,Residential Building (Apartment / Condo),The Reserve at Providence by Pegasus Residential,1.0,112,8,8,Residence,2,2
1267,871,0,130,35.130166,-80.779523,19:16:13,2013216,Independent,Residential Building (Apartment / Condo),The Reserve at Providence by Pegasus Residential,1.0,112,8,8,Residence,2,19
541,385,0,130,35.220555,-80.85126899999999,8:40:13,2013217,Independent,Strip Club,Uptown Cabaret,2.5,81,0,1,Nightlife Spot,2,8
462,330,0,130,35.233885,-80.84926999999998,19:07:07,2013217,Independent,American Restaurant,Karma Kafe,4.5,32,0,2,Food,2,19
616,291,1,130,35.219486,-80.81188900000002,3:58:00,2013218,Combined,Bar,Thomas Street Tavern,4.0,7,1,1,Nightlife Spot,4,3
623,291,1,130,35.219996,-80.813331,5:49:12,2013218,Combined,Rock Club,Snug Harbor,4.5,115,1,0,Arts & Entertainment,4,5
233,165,1,130,35.097844,-80.783501,18:20:21,2013218,Combined,Fast Food Restaurant,McDonald's,1.5,27,7,2,Food,4,18
1267,871,0,130,35.130166,-80.779523,20:31:22,2013218,Independent,Residential Building (Apartment / Condo),The Reserve at Providence by Pegasus Residential,1.0,112,8,8,Residence,4,20
816,238,1,130,35.17655300000001,-80.801665,17:04:44,2013224,Combined,Pet Store,PetSmart,2.5,23,3,5,Shop & Service,2,17
462,330,0,130,35.233885,-80.84926999999998,17:34:55,2013224,Independent,American Restaurant,Karma Kafe,4.5,32,0,2,Food,2,17
1267,871,0,130,35.130166,-80.779523,0:17:17,2013316,Independent,Residential Building (Apartment / Condo),The Reserve at Providence by Pegasus Residential,1.0,112,8,8,Residence,6,0
616,291,1,130,35.219486,-80.81188900000002,2:32:15,2013316,Combined,Bar,Thomas Street Tavern,4.0,7,1,1,Nightlife Spot,6,2
563,291,1,130,35.220549,-80.813361,4:49:54,2013316,Combined,Pizza Place,Fuel Pizza,3.0,37,1,2,Food,6,4
1267,871,0,130,35.130166,-80.779523,5:56:54,2013316,Independent,Residential Building (Apartment / Condo),The Reserve at Providence by Pegasus Residential,1.0,112,8,8,Residence,6,5
540,225,1,130,35.227954,-80.841814,20:49:16,2013316,Combined,Bar,The Attic Bar,3.5,7,0,1,Nightlife Spot,6,20
374,225,1,130,35.227746999999994,-80.841522,22:13:42,2013316,Combined,Pub,The Local,3.5,4,0,1,Nightlife Spot,6,22
374,225,1,130,35.227746999999994,-80.841522,0:11:29,2013317,Combined,Pub,The Local,3.5,4,0,1,Nightlife Spot,3,0
447,318,0,130,35.23622899999999,-80.858426,14:00:26,2013317,Independent,Fried Chicken Joint,Bojangles' Famous Chicken 'n Biscuits,2.0,10,0,2,Food,3,14
458,326,0,130,35.231198,-80.844083,14:22:51,2013317,Independent,Grocery Store,Harris Teeter,3.0,19,0,5,Shop & Service,3,14
339,249,0,130,35.147037,-80.80906999999998,10:32:09,2013320,Independent,Coffee Shop,Caribou Coffee,4.0,12,3,2,Food,2,10
1267,871,0,130,35.130166,-80.779523,11:07:47,2013320,Independent,Residential Building (Apartment / Condo),The Reserve at Providence by Pegasus Residential,1.0,112,8,8,Residence,2,11
339,249,0,130,35.147037,-80.80906999999998,10:47:42,2013327,Independent,Coffee Shop,Caribou Coffee,4.0,12,3,2,Food,3,10
1267,871,0,130,35.130166,-80.779523,10:56:57,2013327,Independent,Residential Building (Apartment / Condo),The Reserve at Providence by Pegasus Residential,1.0,112,8,8,Residence,3,10
1267,871,0,130,35.130166,-80.779523,21:59:02,2013327,Independent,Residential Building (Apartment / Condo),The Reserve at Providence by Pegasus Residential,1.0,112,8,8,Residence,3,21
339,249,0,130,35.147037,-80.80906999999998,10:51:55,2013403,Independent,Coffee Shop,Caribou Coffee,4.0,12,3,2,Food,3,10
1267,871,0,130,35.130166,-80.779523,10:58:37,2013403,Independent,Residential Building (Apartment / Condo),The Reserve at Providence by Pegasus Residential,1.0,112,8,8,Residence,3,10
363,116,1,130,35.153295,-80.833934,22:17:07,2013403,Combined,Sporting Goods Shop,DICK'S Sporting Goods,3.0,101,3,5,Shop & Service,3,22
1268,148,1,130,35.153231,-80.82714200000002,1:49:26,2013409,Combined,Drugstore / Pharmacy,Walgreens,3.0,11,3,5,Shop & Service,3,1
339,249,0,130,35.147037,-80.80906999999998,10:36:45,2013409,Independent,Coffee Shop,Caribou Coffee,4.0,12,3,2,Food,3,10
1267,871,0,130,35.130166,-80.779523,10:47:14,2013409,Independent,Residential Building (Apartment / Condo),The Reserve at Providence by Pegasus Residential,1.0,112,8,8,Residence,3,10
1267,871,0,130,35.130166,-80.779523,1:02:44,2013416,Independent,Residential Building (Apartment / Condo),The Reserve at Providence by Pegasus Residential,1.0,112,8,8,Residence,2,1
1267,871,0,130,35.130166,-80.779523,10:44:35,2013416,Independent,Residential Building (Apartment / Condo),The Reserve at Providence by Pegasus Residential,1.0,112,8,8,Residence,2,10
1267,871,0,130,35.130166,-80.779523,2:24:14,2013417,Independent,Residential Building (Apartment / Condo),The Reserve at Providence by Pegasus Residential,1.0,112,8,8,Residence,5,2
339,249,0,130,35.147037,-80.80906999999998,10:38:00,2013417,Independent,Coffee Shop,Caribou Coffee,4.0,12,3,2,Food,5,10
1267,871,0,130,35.130166,-80.779523,10:44:02,2013417,Independent,Residential Building (Apartment / Condo),The Reserve at Providence by Pegasus Residential,1.0,112,8,8,Residence,5,10
1269,165,1,130,35.098482000000004,-80.782193,22:50:47,2013417,Combined,Gas Station / Garage,Shell,2.0,84,7,6,Professional & Other Places,5,22
1267,871,0,130,35.130166,-80.779523,23:42:35,2013417,Independent,Residential Building (Apartment / Condo),The Reserve at Providence by Pegasus Residential,1.0,112,8,8,Residence,5,23
1267,871,0,130,35.130166,-80.779523,2:31:58,2013422,Independent,Residential Building (Apartment / Condo),The Reserve at Providence by Pegasus Residential,1.0,112,8,8,Residence,2,2
1267,871,0,130,35.130166,-80.779523,22:00:42,2013422,Independent,Residential Building (Apartment / Condo),The Reserve at Providence by Pegasus Residential,1.0,112,8,8,Residence,2,22
339,249,0,130,35.147037,-80.80906999999998,10:42:32,2013423,Independent,Coffee Shop,Caribou Coffee,4.0,12,3,2,Food,2,10
1267,871,0,130,35.130166,-80.779523,10:58:19,2013423,Independent,Residential Building (Apartment / Condo),The Reserve at Providence by Pegasus Residential,1.0,112,8,8,Residence,2,10
1270,872,0,130,35.178634,-80.799227,14:11:33,2013508,Independent,Doctor's Office,Cotswold Medical Clinic,3.5,65,3,6,Professional & Other Places,2,14
856,592,0,130,35.177,-80.79998,14:41:39,2013508,Independent,Coffee Shop,Starbucks,3.5,12,3,2,Food,2,14
1267,871,0,130,35.130166,-80.779523,11:23:11,2013514,Independent,Residential Building (Apartment / Condo),The Reserve at Providence by Pegasus Residential,1.0,112,8,8,Residence,2,11
1267,871,0,130,35.130166,-80.779523,22:33:40,2013514,Independent,Residential Building (Apartment / Condo),The Reserve at Providence by Pegasus Residential,1.0,112,8,8,Residence,2,22
424,303,0,130,35.233562,-80.87903,6:13:45,2013518,Independent,Gay Bar,Scorpio,3.0,122,0,1,Nightlife Spot,3,6
424,303,0,130,35.233562,-80.87903,7:06:45,2013518,Independent,Gay Bar,Scorpio,3.0,122,0,1,Nightlife Spot,3,7
446,317,0,130,35.23698,-80.881222,7:07:10,2013518,Independent,Burger Joint,Cook Out,3.5,33,0,2,Food,3,7
892,617,0,130,35.245263,-80.809443,15:52:13,2013630,Independent,Brewery,Heist Brewery,3.5,1,1,1,Nightlife Spot,2,15
1267,871,0,130,35.130166,-80.779523,18:50:26,2013630,Independent,Residential Building (Apartment / Condo),The Reserve at Providence by Pegasus Residential,1.0,112,8,8,Residence,2,18
1271,873,0,130,35.148074,-80.83178000000002,15:51:21,2013704,Independent,American Restaurant,Harper's Restaurant,3.5,32,3,2,Food,2,15
362,165,1,130,35.096632,-80.784702,21:02:42,2013704,Combined,Grocery Store,Harris Teeter,4.0,19,7,5,Shop & Service,2,21
313,227,0,131,35.305874,-80.754154,15:30:51,2013109,Independent,Japanese Restaurant,Nakato Japanese Steakhouse,3.5,104,5,2,Food,3,15
241,169,1,131,35.310608,-80.74964,20:37:59,2013109,Combined,Bar,Boardwalk Billy's Raw Bar And Ribs,3.5,7,5,1,Nightlife Spot,3,20
1009,699,0,131,35.311628000000006,-80.714114,23:15:40,2013109,Independent,Gym / Fitness Center,Planet Fitness - Charlotte - University Blvd,3.5,57,5,5,Shop & Service,3,23
313,227,0,131,35.305874,-80.754154,15:24:36,2013207,Independent,Japanese Restaurant,Nakato Japanese Steakhouse,3.5,104,5,2,Food,2,15
191,141,0,131,35.203193,-80.840987,21:04:36,2013207,Independent,Hospital,Levine Children's Hospital,3.5,77,0,6,Professional & Other Places,2,21
191,141,0,131,35.203193,-80.840987,17:47:33,2013210,Independent,Hospital,Levine Children's Hospital,3.5,77,0,6,Professional & Other Places,2,17
1272,874,1,131,35.295813,-80.755772,21:08:52,2013210,Combined,Automotive Shop,Firestone Complete Auto Care,3.0,21,5,5,Shop & Service,2,21
910,629,0,131,35.328921,-80.73844,0:31:20,2013211,Independent,Wings Joint,Wild Wing Cafe,2.5,92,5,2,Food,2,0
313,227,0,131,35.305874,-80.754154,19:51:46,2013211,Independent,Japanese Restaurant,Nakato Japanese Steakhouse,3.5,104,5,2,Food,2,19
313,227,0,131,35.305874,-80.754154,15:26:27,2013219,Independent,Japanese Restaurant,Nakato Japanese Steakhouse,3.5,104,5,2,Food,3,15
560,169,1,131,35.310203,-80.753516,20:42:53,2013219,Combined,Fast Food Restaurant,Taco Bell,3.0,27,5,2,Food,3,20
313,227,0,131,35.305874,-80.754154,20:44:06,2013219,Independent,Japanese Restaurant,Nakato Japanese Steakhouse,3.5,104,5,2,Food,3,20
313,227,0,131,35.305874,-80.754154,14:26:35,2013312,Independent,Japanese Restaurant,Nakato Japanese Steakhouse,3.5,104,5,2,Food,3,14
560,169,1,131,35.310203,-80.753516,19:26:56,2013312,Combined,Fast Food Restaurant,Taco Bell,3.0,27,5,2,Food,3,19
313,227,0,131,35.305874,-80.754154,19:34:32,2013312,Independent,Japanese Restaurant,Nakato Japanese Steakhouse,3.5,104,5,2,Food,3,19
313,227,0,131,35.305874,-80.754154,14:27:57,2013424,Independent,Japanese Restaurant,Nakato Japanese Steakhouse,3.5,104,5,2,Food,2,14
1009,699,0,131,35.311628000000006,-80.714114,22:53:10,2013424,Independent,Gym / Fitness Center,Planet Fitness - Charlotte - University Blvd,3.5,57,5,5,Shop & Service,2,22
31,28,1,132,35.082128999999995,-80.876713,19:40:19,20121125,Combined,Mall,Carolina Place Mall,3.5,22,6,5,Shop & Service,3,19
226,28,1,132,35.08395,-80.877264,19:40:58,20121125,Combined,Department Store,Belk,3.5,61,6,5,Shop & Service,3,19
39,34,1,132,35.058819,-80.81559200000002,21:01:23,20121125,Combined,Grocery Store,Target,3.5,19,7,5,Shop & Service,3,21
31,28,1,132,35.082128999999995,-80.876713,20:53:44,2013118,Combined,Mall,Carolina Place Mall,3.5,22,6,5,Shop & Service,2,20
1273,28,1,132,35.082305,-80.87669100000002,21:13:56,2013118,Combined,Coffee Shop,Starbucks,3.0,12,6,2,Food,2,21
178,131,0,132,35.214332,-80.834484,23:39:25,2013704,Independent,Department Store,Target,3.5,61,0,5,Shop & Service,2,23
440,78,1,132,35.212922,-80.835197,23:40:06,2013704,Combined,Grocery Store,Marshalls,3.5,19,0,5,Shop & Service,2,23
31,28,1,132,35.082128999999995,-80.876713,17:59:11,2013714,Combined,Mall,Carolina Place Mall,3.5,22,6,5,Shop & Service,2,17
151,114,0,132,35.105234,-80.943446,19:54:51,2013714,Independent,Theme Park Ride / Attraction,Fury 325,5.0,68,4,0,Arts & Entertainment,2,19
95,70,0,132,35.088736,-80.87177199999998,19:26:21,2013817,Independent,Coffee Shop,Starbucks,2.5,12,6,2,Food,2,19
151,114,0,132,35.105234,-80.943446,20:34:52,2013817,Independent,Theme Park Ride / Attraction,Fury 325,5.0,68,4,0,Arts & Entertainment,2,20
1274,18,1,133,35.087926,-80.858468,8:23:04,20121223,Combined,American Restaurant,Waffle House,3.5,32,6,2,Food,3,8
1274,18,1,133,35.087926,-80.858468,8:24:01,20121223,Combined,American Restaurant,Waffle House,3.5,32,6,2,Food,3,8
1274,18,1,133,35.087926,-80.858468,8:24:58,20121223,Combined,American Restaurant,Waffle House,3.5,32,6,2,Food,3,8
580,165,1,133,35.09895,-80.77984000000002,0:02:22,2013102,Combined,Movie Theater,Cinebarre - Arboretum 11,3.0,142,7,0,Arts & Entertainment,2,0
145,13,1,133,35.145529,-80.933619,20:15:34,2013102,Combined,Department Store,Walmart Supercenter,2.0,61,4,5,Shop & Service,2,20
1275,875,0,134,35.22487,-80.898326,11:12:29,2013206,Independent,Drugstore / Pharmacy,CVS Pharmacy,3.5,11,2,5,Shop & Service,2,11
1276,876,0,134,35.305485,-80.857998,17:57:58,2013206,Independent,Drugstore / Pharmacy,CVS Pharmacy,3.0,11,9,5,Shop & Service,2,17
1048,635,1,134,35.174512,-80.839946,21:25:32,2013411,Combined,Pizza Place,Mellow Mushroom,3.5,37,3,2,Food,2,21
1226,534,1,134,35.212575,-80.78313100000003,23:33:34,2013411,Combined,Cosmetics Shop,Sally Beauty Supply,4.5,72,1,5,Shop & Service,2,23
439,315,0,135,35.21943800000001,-80.852273,5:08:43,20121012,Independent,Diner,Midnight Diner,4.0,25,0,2,Food,2,5
1277,98,1,135,35.209205,-80.860723,18:12:31,20121012,Combined,Salon / Barbershop,Leigh Claiborne Hair,5.0,63,0,5,Shop & Service,2,18
1278,877,0,135,35.307604,-80.755572,14:18:59,20121024,Independent,Salon / Barbershop,Nufaces International,5.0,63,5,5,Shop & Service,3,14
334,22,1,135,35.227523,-80.83851800000002,15:54:57,20121024,Combined,Farmers Market,7th Street Public Market,4.5,106,0,5,Shop & Service,3,15
1277,98,1,135,35.209205,-80.860723,16:39:24,20121024,Combined,Salon / Barbershop,Leigh Claiborne Hair,5.0,63,0,5,Shop & Service,3,16
1279,878,0,135,35.277146,-80.76586999999998,13:50:37,20121028,Independent,Car Wash,Autobell Car Wash,2.0,73,5,5,Shop & Service,3,13
527,377,1,135,35.30442,-80.749462,14:32:37,20121028,Combined,Drugstore / Pharmacy,Walgreens,2.0,11,5,5,Shop & Service,3,14
1123,106,1,135,35.174019,-80.848378,16:30:34,20121028,Combined,Cafe,The Flying Biscuit Cafe - Charlotte,4.0,103,3,2,Food,3,16
253,178,1,135,35.29672100000001,-80.738676,1:30:59,20121101,Combined,Grocery Store,Harris Teeter,4.0,19,5,5,Shop & Service,2,1
1277,98,1,135,35.209205,-80.860723,17:31:37,20121101,Combined,Salon / Barbershop,Leigh Claiborne Hair,5.0,63,0,5,Shop & Service,2,17
253,178,1,135,35.29672100000001,-80.738676,2:57:33,20121102,Combined,Grocery Store,Harris Teeter,4.0,19,5,5,Shop & Service,2,2
375,21,1,135,35.225324,-80.840986,12:36:41,20121102,Combined,Light Rail,LYNX CTC/Arena Station,4.0,114,0,4,Travel & Transport,2,12
141,109,0,135,35.207402,-80.86030600000002,20:31:46,20121119,Independent,Mexican Restaurant,Chipotle Mexican Grill,3.0,24,0,2,Food,2,20
1280,116,1,135,35.15202,-80.83264,21:53:07,20121119,Combined,Salon / Barbershop,8 - The Salon,3.5,63,3,5,Shop & Service,2,21
1168,810,0,135,35.24120300000001,-80.822554,6:17:54,20121120,Independent,Train Station,Amtrak,3.0,186,1,4,Travel & Transport,2,6
1277,98,1,135,35.209205,-80.860723,15:57:19,20121120,Combined,Salon / Barbershop,Leigh Claiborne Hair,5.0,63,0,5,Shop & Service,2,15
1027,423,1,135,35.328979,-80.945269,17:31:38,2013106,Combined,Department Store,Walmart Supercenter,2.5,61,9,5,Shop & Service,2,17
176,130,0,135,35.20515,-80.86346800000003,19:56:57,2013106,Independent,Car Wash,Autobell Car Wash,3.0,73,0,5,Shop & Service,2,19
1281,879,0,135,35.294944,-80.747479,1:59:53,2013114,Independent,Japanese Restaurant,Ishi Japanese Restaurant,3.0,104,5,2,Food,2,1
1282,880,0,135,35.190009,-80.80495400000002,22:35:26,2013114,Independent,Doctor's Office,Barron & Homesley Orthopedic Specialists,3.0,65,1,6,Professional & Other Places,2,22
